Price,Size,District,Tenure,Distance,RoomNumber,RoomK,RoomD,RoomL,Kenpei,Youseki,Reform,year_2024
23,40,大田,50,8,2,1,1,0,60,300,0,1
7.2,15,大田,33,3,1,1,0,0,60,200,0,1
71,65,大田,10,6,3,1,1,1,60,300,0,1
100,80,大田,16,5,2,1,1,1,60,200,1,1
46,60,大田,30,13,3,1,1,1,60,200,0,1
67,70,大田,26,9,3,1,1,1,60,200,1,1
54,50,大田,16,14,2,1,1,1,60,200,1,1
19,45,大田,50,14,1,1,1,0,60,200,0,1
41,50,大田,23,14,2,1,1,1,60,200,0,1
68,65,大田,16,14,3,1,1,1,60,200,1,1
14,25,大田,50,2,1,1,0,0,80,500,0,1
8.2,15,大田,34,13,1,1,0,0,60,200,0,1
17,35,大田,53,3,1,1,1,0,80,300,0,1
21,20,大田,16,16,1,1,0,0,60,300,0,1
21,20,大田,16,16,1,1,0,0,60,300,0,1
140,105,大田,33,13,4,1,1,1,60,150,1,1
11,25,大田,34,13,1,1,1,0,60,200,0,1
16,15,大田,27,7,1,1,0,0,60,200,0,1
18,20,大田,26,13,1,0,0,0,60,300,0,1
14,15,大田,27,7,1,1,0,0,60,200,1,1
8.8,15,大田,50,2,1,1,0,0,80,500,0,1
100,70,大田,10,2,3,1,1,1,80,500,0,1
110,75,大田,10,2,3,1,1,1,80,500,0,1
27,20,大田,16,11,1,1,0,0,80,400,1,1
69,70,大田,27,5,2,1,1,1,60,200,1,1
94,105,大田,33,7,3,1,1,1,60,200,1,1
32,45,大田,27,4,1,1,1,1,80,300,0,1
27,25,大田,6,9,1,1,0,0,60,200,1,1
28,25,大田,6,9,1,1,0,0,60,200,0,1
33,45,大田,20,9,1,1,1,1,60,200,0,1
14,20,大田,35,10,1,1,0,0,60,200,0,1
28,25,大田,6,9,1,1,0,0,60,200,0,1
26,25,大田,9,6,1,1,0,0,60,200,1,1
71,80,大田,21,11,3,1,1,1,60,200,0,1
31,50,大田,44,7,2,1,1,1,60,200,1,1
58,90,大田,42,14,4,1,1,1,60,200,1,1
25,25,大田,6,6,1,1,0,0,60,200,0,1
29,25,大田,10,8,1,1,0,0,60,200,0,1
43,60,大田,28,9,3,1,1,1,60,200,1,1
23,20,大田,13,10,1,1,0,0,60,300,0,1
50,50,大田,17,11,2,1,1,1,60,300,0,1
53,50,大田,17,11,2,1,1,1,60,300,0,1
62,70,大田,24,5,3,1,1,1,60,300,1,1
9.6,15,大田,34,6,1,1,0,0,60,200,1,1
29,25,大田,5,4,1,1,1,0,60,300,0,1
32,60,大田,43,11,2,1,1,1,60,200,0,1
27,25,大田,7,5,1,1,0,0,60,300,0,1
23,60,大田,46,11,3,1,1,1,60,200,0,1
9.7,30,大田,50,9,2,1,1,0,60,300,0,1
42,55,大田,46,11,2,1,1,1,60,200,1,1
20,50,大田,46,11,2,1,1,1,60,200,0,1
35,50,大田,46,11,2,1,1,1,60,200,1,1
31,55,大田,46,11,2,1,1,1,60,200,0,1
16,20,大田,17,2,1,1,0,0,80,300,0,1
28,25,大田,7,4,1,1,0,0,60,300,0,1
41,40,大田,12,2,1,1,1,1,80,300,0,1
10,15,大田,33,3,1,1,0,0,80,300,0,1
55,70,大田,23,2,3,1,1,1,60,200,0,1
33,25,大田,1,2,1,1,0,0,80,300,0,1
26,35,大田,21,4,1,1,1,1,80,300,0,1
19,20,大田,15,2,1,1,0,0,80,300,0,1
52,60,大田,16,2,2,1,1,1,60,200,0,1
11,15,大田,38,2,1,1,0,0,80,300,0,1
26,35,大田,49,7,1,1,1,1,60,300,1,1
32,20,大田,1,2,1,1,0,0,80,300,0,1
31,20,大田,1,2,1,1,0,0,80,300,0,1
33,20,大田,1,2,1,1,0,0,80,300,0,1
33,40,大田,21,2,1,1,1,1,80,300,0,1
26,20,大田,9,2,1,1,0,0,60,200,0,1
24,20,大田,12,7,1,1,0,0,60,300,0,1
22,20,大田,12,7,1,1,0,0,60,300,0,1
31,50,大田,39,2,2,1,1,1,60,300,0,1
21,20,大田,23,11,1,1,0,0,80,300,0,1
22,35,大田,52,16,1,1,0,0,60,200,0,1
39,50,大田,30,14,2,1,1,1,60,200,0,1
21,30,大田,52,16,1,1,1,0,60,200,1,1
58,65,大田,34,16,2,1,1,1,80,300,0,1
38,70,大田,21,16,3,1,1,1,60,200,0,1
34,50,大田,52,6,2,1,1,1,60,300,1,1
24,20,大田,20,6,1,1,0,0,60,200,0,1
27,55,大田,53,6,2,1,1,1,60,200,0,1
25,20,大田,20,6,1,1,0,0,60,200,0,1
42,55,大田,53,6,2,1,1,1,60,200,1,1
13,40,大田,53,4,2,1,1,0,60,200,0,1
29,45,大田,23,1,2,1,1,0,80,300,0,1
58,65,大田,26,8,3,1,1,1,60,200,1,1
55,65,大田,24,7,3,1,1,1,60,200,0,1
20,20,大田,16,7,1,1,0,0,60,200,0,1
7.5,15,大田,35,5,1,1,0,0,80,300,1,1
84,70,大田,24,7,4,1,1,1,60,200,0,1
20,20,大田,16,15,1,1,0,0,60,200,0,1
24,20,大田,13,11,1,1,0,0,60,200,0,1
33,55,大田,45,11,2,1,1,1,60,200,0,1
40,55,大田,20,8,3,1,1,1,60,200,0,1
61,60,大田,20,9,2,1,1,1,60,200,1,1
62,75,大田,22,12,3,1,1,1,60,200,1,1
13,15,大田,32,10,1,0,0,0,60,200,1,1
58,70,大田,22,10,3,1,1,1,60,200,0,1
30,60,大田,29,11,3,1,1,1,60,200,0,1
63,60,大田,8,19,3,1,1,1,60,200,0,1
35,55,大田,39,10,2,1,1,1,60,200,0,1
67,65,大田,7,10,3,1,1,1,60,200,0,1
28,20,大田,13,10,1,1,0,0,60,200,0,1
20,15,大田,23,6,1,1,0,0,60,200,0,1
22,20,大田,16,10,1,1,0,0,60,200,0,1
53,65,大田,32,10,2,1,1,1,60,200,1,1
45,60,大田,19,8,2,1,1,1,60,200,0,1
21,20,大田,18,11,1,1,0,0,60,200,0,1
25,25,大田,16,4,1,1,0,0,60,300,0,1
22,20,大田,11,6,1,1,0,0,80,300,0,1
28,20,大田,5,5,1,1,0,0,60,200,0,1
26,25,大田,17,7,1,1,1,0,60,200,0,1
46,55,大田,32,4,2,1,1,1,60,200,1,1
13,15,大田,37,8,1,0,0,0,60,200,0,1
29,25,大田,5,5,1,1,0,0,60,200,0,1
20,65,大田,42,6,2,1,1,1,60,200,0,1
13,15,大田,29,8,1,1,0,0,60,200,0,1
26,25,大田,10,10,1,1,0,0,80,300,0,1
23,20,大田,18,8,1,1,1,0,60,300,0,1
48,50,大田,10,4,2,1,1,1,80,500,0,1
26,20,大田,14,7,1,1,0,0,80,500,0,1
23,20,大田,13,6,1,1,0,0,80,500,0,1
35,40,大田,47,3,2,1,1,1,80,500,1,1
24,20,大田,21,3,1,1,1,1,80,500,0,1
21,20,大田,18,4,1,1,0,0,80,500,0,1
22,25,大田,26,5,1,1,0,0,80,500,1,1
25,20,大田,21,3,1,1,0,0,80,500,0,1
23,20,大田,12,6,1,1,0,0,80,500,0,1
17,20,大田,20,6,1,1,0,0,80,600,0,1
8.9,15,大田,33,9,1,1,0,0,60,300,0,1
25,20,大田,21,4,1,1,0,0,80,500,0,1
28,20,大田,10,4,1,1,0,0,80,500,0,1
25,20,大田,13,6,1,1,0,0,80,500,1,1
39,60,大田,43,5,3,1,1,1,80,600,0,1
9.8,15,大田,33,8,1,1,0,0,80,500,0,1
25,65,大田,38,9,3,1,1,1,80,500,0,1
24,20,大田,11,3,1,1,0,0,80,500,0,1
52,80,大田,50,7,3,1,1,1,80,600,1,1
70,70,大田,16,8,3,1,1,1,60,200,0,1
21,20,大田,20,2,1,1,0,0,60,300,0,1
22,20,大田,13,4,1,1,1,0,60,300,0,1
68,70,大田,19,1,3,1,1,1,80,400,1,1
32,60,大田,44,11,2,1,1,1,60,200,1,1
40,55,大田,25,2,2,1,1,1,80,400,0,1
25,30,大田,19,1,1,1,1,0,80,400,0,1
32,20,大田,3,11,1,1,0,0,80,300,0,1
43,45,大田,40,4,2,1,1,1,60,200,1,1
11,40,大田,40,4,1,1,1,1,60,200,0,1
20,20,大田,17,5,1,1,0,0,80,300,0,1
22,20,大田,13,4,1,1,0,0,60,200,0,1
92,75,大田,8,1,3,1,1,1,80,400,0,1
55,60,大田,4,8,2,1,1,1,60,200,0,1
19,20,大田,24,7,1,1,1,0,60,150,0,1
50,50,大田,28,4,2,1,1,1,60,150,1,1
12,15,大田,33,7,1,1,0,0,60,150,0,1
47,60,大田,26,5,2,1,1,1,60,150,0,1
15,15,大田,25,4,1,1,1,0,60,300,1,1
49,70,大田,13,14,3,1,1,1,60,200,0,1
42,55,大田,29,12,2,1,1,1,60,200,0,1
33,65,大田,19,10,3,1,1,1,60,200,0,1
32,60,大田,38,18,3,1,1,1,60,200,1,1
50,70,大田,13,14,3,1,1,1,60,200,0,1
26,25,大田,6,8,1,1,0,0,60,200,0,1
58,60,大田,8,9,2,1,1,1,60,200,1,1
27,25,大田,6,8,1,1,0,0,60,200,0,1
64,70,大田,7,10,3,1,1,1,60,200,0,1
66,70,大田,7,7,3,1,1,1,60,200,0,1
32,30,大田,16,7,1,1,1,0,60,200,0,1
61,70,大田,18,4,3,1,1,1,60,200,0,1
33,40,大田,18,4,2,1,1,0,60,200,0,1
23,20,大田,11,8,1,1,0,0,60,200,0,1
31,60,大田,31,9,3,1,1,1,60,200,0,1
19,40,大田,44,4,1,1,1,1,80,400,1,1
59,65,大田,22,5,3,1,1,1,60,200,1,1
32,60,大田,44,3,2,1,1,1,60,200,1,1
23,20,大田,12,7,1,1,0,0,60,200,0,1
30,55,大田,26,12,3,1,1,1,60,200,0,1
26,25,大田,10,3,1,1,0,0,60,200,0,1
20,20,大田,17,5,1,1,0,0,80,400,0,1
18,25,大田,30,5,2,1,0,0,80,400,0,1
24,20,大田,12,5,1,1,0,0,80,300,1,1
33,60,大田,20,7,3,1,1,1,60,200,0,1
23,25,大田,30,5,1,0,0,0,80,400,1,1
57,65,大田,12,8,2,1,1,1,60,200,0,1
24,55,大田,43,8,3,1,1,1,60,200,0,1
10,25,大田,30,5,1,1,0,0,80,400,0,1
32,20,大田,7,2,1,1,0,0,60,200,0,1
29,20,大田,7,2,1,1,0,0,60,200,0,1
66,55,大田,5,5,2,1,1,1,60,150,0,1
50,40,大田,5,5,2,1,1,1,60,150,0,1
24,45,大田,33,3,1,1,1,1,80,300,0,1
19,15,大田,24,6,1,1,0,0,80,300,0,1
20,20,大田,24,6,1,1,0,0,80,300,0,1
21,20,大田,14,2,1,1,0,0,80,500,0,1
41,50,大田,30,4,2,1,1,1,80,300,1,1
23,20,大田,19,5,1,1,0,0,60,200,0,1
12,15,大田,37,5,1,1,0,0,60,200,0,1
21,20,大田,19,5,1,1,0,0,60,200,0,1
53,55,大田,29,3,2,1,1,1,80,300,0,1
45,35,大田,9,5,1,1,1,1,60,300,0,1
80,75,大田,19,1,3,1,1,1,80,300,0,1
78,75,大田,19,1,3,1,1,1,80,300,0,1
12,20,大田,39,1,1,1,1,0,60,200,0,1
13,30,大田,39,1,1,1,1,1,60,200,0,1
57,45,大田,1,3,2,1,1,1,60,300,0,1
58,45,大田,1,3,2,1,1,1,60,300,0,1
58,45,大田,1,3,2,1,1,1,60,300,0,1
23,40,大田,39,16,1,1,1,1,80,300,1,1
11,35,大田,50,8,1,1,1,1,60,300,0,1
46,100,大田,23,9,3,1,1,1,60,200,0,1
48,55,大田,38,6,3,1,1,1,60,200,1,1
20,35,大田,50,8,2,1,1,0,60,300,1,1
38,55,大田,29,6,3,1,1,1,60,200,0,1
19,35,大田,50,8,1,1,1,1,60,300,1,1
40,55,大田,29,6,3,1,1,1,60,200,0,1
41,70,大田,22,5,3,1,1,1,60,200,0,1
46,80,大田,39,10,3,1,1,1,60,200,1,1
34,35,大田,17,8,1,1,1,1,60,200,0,1
50,60,大田,12,13,3,1,1,1,60,200,0,1
55,65,大田,15,10,2,1,1,1,60,200,0,1
27,25,大田,7,10,1,1,0,0,60,200,0,1
5,25,大田,51,4,1,1,0,0,80,500,0,1
22,30,大田,45,1,1,1,1,0,80,500,1,1
24,20,大田,18,4,1,1,0,0,80,300,0,1
24,25,大田,11,8,1,1,0,0,80,300,0,1
21,40,大田,45,1,2,1,1,0,80,500,0,1
25,25,大田,11,8,1,1,0,0,80,300,0,1
25,20,大田,12,6,1,1,0,0,80,300,0,1
27,25,大田,10,8,1,1,0,0,80,300,0,1
8.4,15,大田,37,5,1,0,0,0,60,200,0,1
21,20,大田,12,8,1,1,0,0,60,200,0,1
55,60,大田,10,3,3,1,1,1,60,300,0,1
39,55,大田,26,5,3,1,1,1,60,200,1,1
26,20,大田,14,5,1,1,0,0,60,300,0,1
42,65,大田,26,16,3,1,1,1,50,100,0,1
52,70,大田,26,16,3,1,1,1,50,100,1,1
35,65,大田,29,15,3,1,1,1,50,100,0,1
22,20,大田,19,7,1,1,0,0,60,200,0,1
13,15,大田,34,7,1,1,0,0,60,200,0,1
83,65,大田,6,8,3,1,1,1,60,200,0,1
19,20,大田,24,4,1,1,0,0,60,300,0,1
24,25,大田,7,9,1,1,0,0,60,200,0,1
19,45,大田,50,5,2,1,1,0,60,300,0,1
45,45,大田,9,3,1,1,1,1,80,200,0,1
39,30,大田,0,7,1,1,0,0,60,300,0,1
29,25,大田,10,7,1,1,0,0,80,300,0,1
70,65,大田,6,7,3,1,1,1,50,100,1,1
27,25,大田,10,7,1,1,0,0,80,300,0,1
24,20,大田,12,11,1,1,0,0,80,300,0,1
45,40,大田,11,7,2,1,1,0,60,300,0,1
78,80,大田,24,12,3,1,1,1,60,200,1,1
60,70,大田,24,12,3,1,1,1,60,200,0,1
51,65,大田,21,12,3,1,1,1,60,200,0,1
60,50,大田,28,6,2,1,1,1,60,300,1,1
42,60,大田,27,10,3,1,1,1,60,200,0,1
25,25,大田,6,8,1,1,0,0,60,200,0,1
38,70,大田,34,13,3,1,1,1,60,200,0,1
31,50,大田,30,12,3,1,1,0,60,200,0,1
8,15,大田,34,12,1,1,0,0,60,200,1,1
41,55,大田,5,15,2,1,1,1,60,200,0,1
54,60,大田,27,10,3,1,1,1,60,200,1,1
42,35,大田,6,8,1,1,1,0,60,200,0,1
25,25,大田,8,10,1,1,0,0,60,200,0,1
40,60,大田,27,10,3,1,1,1,60,200,0,1
45,70,大田,21,12,3,1,1,1,60,200,0,1
45,70,大田,21,12,3,1,1,1,60,200,0,1
19,20,大田,18,3,1,1,0,0,60,200,0,1
40,65,大田,40,11,3,1,1,1,60,200,1,1
26,20,大田,11,4,1,1,0,0,60,200,1,1
28,40,大田,21,4,1,1,0,0,60,200,0,1
23,20,大田,13,3,1,1,0,0,80,300,0,1
20,20,大田,11,4,1,1,0,0,60,200,0,1
66,70,大田,4,13,3,1,1,1,60,200,0,1
48,70,大田,37,10,3,1,1,1,60,200,0,1
53,75,大田,37,10,3,1,1,1,60,200,1,1
70,60,大田,4,13,3,1,1,1,60,200,0,1
61,40,大田,0,3,2,1,1,1,80,400,0,1
17,15,世田谷,31,6,1,1,0,0,80,300,1,1
79,80,世田谷,29,8,2,1,1,1,60,150,1,1
58,65,世田谷,38,7,2,1,1,0,80,300,0,1
84,70,世田谷,9,6,2,1,1,1,50,100,0,1
72,75,世田谷,48,5,3,1,1,1,60,200,1,1
71,75,世田谷,16,8,2,1,1,1,60,200,0,1
46,40,世田谷,23,8,1,1,1,1,80,500,0,1
68,55,世田谷,48,5,3,1,1,1,60,200,1,1
24,20,世田谷,22,4,1,1,0,0,80,500,0,1
48,50,世田谷,53,3,2,1,1,1,80,500,1,1
50,60,世田谷,53,1,2,1,1,1,80,500,0,1
38,55,世田谷,48,5,2,1,1,0,60,200,0,1
120,75,世田谷,20,10,3,1,1,1,60,200,1,1
68,55,世田谷,28,10,3,1,1,1,80,200,1,1
140,70,世田谷,17,8,3,1,1,1,60,200,1,1
120,95,世田谷,17,8,3,1,1,1,60,200,1,1
88,75,世田谷,17,8,2,1,1,1,60,200,0,1
32,75,世田谷,21,19,3,1,1,1,60,200,0,1
45,40,世田谷,17,8,1,1,1,1,60,200,0,1
67,50,世田谷,29,2,1,1,1,1,80,300,1,1
26,25,世田谷,15,5,1,1,1,0,60,200,0,1
36,60,世田谷,17,19,2,1,1,1,60,200,0,1
34,30,世田谷,23,5,1,1,1,0,80,500,1,1
34,30,世田谷,9,1,1,1,0,0,60,300,1,1
45,45,世田谷,33,1,1,1,1,1,80,300,1,1
12,15,世田谷,40,3,1,1,0,0,80,300,0,1
11,15,世田谷,40,3,1,1,0,0,80,300,0,1
25,35,世田谷,53,9,1,1,1,1,60,200,1,1
12,15,世田谷,40,2,1,1,0,0,80,300,1,1
60,55,世田谷,30,7,2,1,1,1,60,300,1,1
64,75,世田谷,23,9,3,1,1,1,80,300,0,1
63,65,世田谷,11,13,3,1,1,1,60,200,0,1
64,75,世田谷,20,15,3,1,1,1,60,200,0,1
60,75,世田谷,20,16,3,1,1,1,60,200,0,1
34,45,世田谷,47,14,2,1,1,1,60,300,1,1
90,70,世田谷,6,7,2,1,1,1,60,200,0,1
95,70,世田谷,6,7,3,1,1,1,60,200,0,1
100,80,世田谷,6,7,3,1,1,1,60,200,0,1
37,55,世田谷,40,14,2,1,1,1,60,200,1,1
62,70,世田谷,15,19,3,1,1,1,60,200,0,1
50,55,世田谷,12,19,2,1,1,1,60,200,0,1
47,65,世田谷,26,19,3,1,1,1,60,200,0,1
18,20,世田谷,26,10,1,1,0,0,60,200,0,1
22,15,世田谷,27,6,1,1,1,0,80,500,0,1
44,40,世田谷,21,7,1,1,1,0,80,500,0,1
15,25,世田谷,53,2,1,1,1,0,80,500,0,1
14,15,世田谷,33,8,1,1,0,0,80,300,0,1
23,20,世田谷,21,6,1,1,0,0,80,300,0,1
30,25,世田谷,9,4,1,1,0,0,80,500,0,1
120,60,世田谷,6,1,3,1,1,1,80,500,0,1
21,20,世田谷,21,6,1,1,0,0,80,300,0,1
48,55,世田谷,41,8,2,1,1,1,80,500,0,1
25,20,世田谷,39,10,1,1,0,0,80,500,1,1
82,65,世田谷,13,4,3,1,1,1,80,300,0,1
13,15,世田谷,33,7,1,1,0,0,60,150,0,1
49,65,世田谷,22,12,2,1,1,1,50,100,1,1
46,55,世田谷,21,1,2,1,1,1,60,200,0,1
22,40,世田谷,53,4,1,1,1,1,60,200,1,1
33,40,世田谷,40,4,2,1,1,1,80,300,1,1
57,55,世田谷,11,2,2,1,1,1,60,200,0,1
52,95,世田谷,24,10,3,1,1,1,50,100,0,1
40,55,世田谷,30,19,1,1,1,1,60,200,0,1
15,15,世田谷,28,8,1,0,0,0,60,200,0,1
38,60,世田谷,22,15,2,1,1,1,60,200,0,1
57,75,世田谷,53,6,2,1,1,1,60,200,1,1
140,85,世田谷,22,5,3,1,1,1,60,200,1,1
150,85,世田谷,20,6,3,1,1,1,40,80,1,1
75,70,世田谷,13,5,2,1,1,1,60,200,0,1
13,20,世田谷,40,11,1,1,0,0,80,300,0,1
60,50,世田谷,6,6,2,1,1,1,80,300,0,1
16,20,世田谷,30,2,1,1,0,0,80,300,0,1
13,15,世田谷,40,11,1,1,0,0,80,300,0,1
12,15,世田谷,40,12,1,1,0,0,60,200,0,1
76,90,世田谷,37,14,3,1,1,1,50,100,0,1
58,60,世田谷,26,11,2,1,1,1,60,200,0,1
93,75,世田谷,29,11,3,1,1,1,60,200,1,1
66,65,世田谷,30,10,3,1,1,1,60,200,1,1
46,60,世田谷,28,13,3,1,1,1,60,200,1,1
85,105,世田谷,17,11,3,1,1,1,60,200,0,1
32,65,世田谷,29,19,2,1,1,1,60,200,0,1
50,60,世田谷,17,10,3,1,1,1,50,100,0,1
89,75,世田谷,42,2,2,1,1,1,80,500,1,1
84,50,世田谷,6,2,2,1,1,0,60,200,0,1
95,80,世田谷,2,3,4,1,1,1,50,100,0,1
72,65,世田谷,9,1,3,1,1,1,80,300,0,1
190,105,世田谷,16,5,2,1,1,1,50,100,0,1
46,40,世田谷,8,15,1,1,1,1,80,300,0,1
9.2,15,世田谷,38,4,1,1,1,0,60,200,1,1
36,35,世田谷,12,6,1,1,1,1,60,200,0,1
25,40,世田谷,49,9,1,1,0,0,60,200,1,1
19,25,世田谷,17,11,1,1,0,0,60,300,0,1
55,55,世田谷,5,14,2,1,1,1,60,200,0,1
11,15,世田谷,39,6,1,0,0,0,60,200,0,1
11,15,世田谷,40,6,1,1,0,0,60,200,1,1
62,50,世田谷,28,3,2,1,1,1,60,200,1,1
24,25,世田谷,18,3,1,1,0,0,60,200,0,1
32,30,世田谷,37,4,1,1,1,1,80,300,1,1
15,15,世田谷,37,3,1,0,0,0,80,300,1,1
57,35,世田谷,11,1,1,1,1,1,80,500,1,1
32,25,世田谷,10,1,1,1,0,0,80,500,0,1
27,25,世田谷,8,14,1,1,0,0,80,300,0,1
83,70,世田谷,28,11,3,1,1,1,80,300,0,1
58,75,世田谷,45,11,3,1,1,1,60,150,0,1
120,65,世田谷,9,2,2,1,1,1,60,200,0,1
36,45,世田谷,51,7,1,1,1,1,80,500,0,1
25,20,世田谷,23,11,1,1,0,0,80,300,1,1
30,25,世田谷,5,8,1,1,0,0,60,150,0,1
78,70,世田谷,21,13,3,1,1,1,60,150,0,1
76,70,世田谷,11,15,2,1,1,1,80,300,0,1
16,30,世田谷,40,14,2,1,1,0,60,300,0,1
65,55,世田谷,20,11,2,1,1,1,60,150,0,1
41,55,世田谷,40,11,2,1,1,1,60,150,1,1
68,60,世田谷,16,6,2,1,1,1,60,300,1,1
75,65,世田谷,16,7,3,1,1,1,60,300,0,1
39,55,世田谷,30,10,2,1,1,1,60,150,0,1
19,25,世田谷,17,9,1,1,0,0,60,300,0,1
45,45,世田谷,21,7,2,1,1,1,60,200,0,1
43,45,世田谷,14,8,1,1,1,1,60,300,0,1
49,65,世田谷,30,9,3,1,1,1,60,150,0,1
65,55,世田谷,26,13,3,1,1,1,80,200,1,1
120,80,世田谷,9,6,3,1,1,1,60,200,0,1
65,70,世田谷,23,6,3,1,1,1,60,200,0,1
93,65,世田谷,9,5,3,1,1,1,60,200,0,1
95,75,世田谷,21,3,3,1,1,1,60,200,1,1
6.4,15,世田谷,40,2,1,1,0,0,80,300,0,1
80,70,世田谷,18,8,3,1,1,1,60,200,0,1
84,55,世田谷,10,2,1,1,1,1,80,300,0,1
110,70,世田谷,6,8,3,1,1,1,50,100,0,1
74,70,世田谷,8,4,3,1,1,1,50,100,0,1
62,45,世田谷,20,2,2,1,1,1,60,200,0,1
56,35,世田谷,19,2,1,1,0,0,80,600,1,1
35,25,世田谷,6,7,1,1,0,0,60,200,0,1
40,60,世田谷,51,10,3,1,1,1,80,500,0,1
100,55,世田谷,17,10,2,1,1,1,60,300,1,1
48,40,世田谷,19,12,1,1,1,1,80,300,0,1
13,15,世田谷,39,11,1,1,0,0,60,300,0,1
54,50,世田谷,39,9,2,1,1,1,80,500,0,1
8.3,15,世田谷,40,2,1,1,0,0,80,300,0,1
43,50,世田谷,53,11,2,1,1,1,80,300,1,1
21,20,世田谷,21,9,1,1,0,0,80,500,0,1
9,15,世田谷,33,6,1,1,0,0,60,200,0,1
61,50,世田谷,21,2,1,1,1,1,80,600,0,1
29,20,世田谷,21,2,1,1,1,0,80,600,0,1
30,50,世田谷,53,9,2,1,1,1,60,200,0,1
69,50,世田谷,6,16,2,1,1,1,60,200,0,1
21,20,世田谷,25,9,1,1,0,0,60,200,1,1
45,45,世田谷,33,15,2,1,1,1,60,150,0,1
110,95,世田谷,37,14,3,1,1,1,60,200,0,1
95,70,世田谷,8,12,2,1,1,1,60,200,0,1
27,20,世田谷,20,9,1,1,0,0,80,300,0,1
33,50,世田谷,39,8,3,1,1,1,80,300,1,1
21,20,世田谷,12,9,1,1,0,0,80,300,0,1
34,45,世田谷,38,15,1,1,1,1,60,200,0,1
120,95,世田谷,15,15,4,1,1,1,60,200,0,1
78,70,世田谷,20,9,2,1,1,1,60,200,0,1
85,65,世田谷,5,10,2,1,1,1,50,100,0,1
140,105,世田谷,26,8,3,1,1,1,50,100,0,1
180,90,世田谷,3,2,3,1,1,1,60,200,0,1
110,90,世田谷,26,8,3,1,1,1,50,100,0,1
97,80,世田谷,20,9,3,1,1,1,60,200,0,1
30,25,世田谷,6,8,1,1,0,0,80,300,0,1
38,60,世田谷,53,15,1,1,1,1,60,200,0,1
25,20,世田谷,20,15,1,1,0,0,80,300,0,1
90,65,世田谷,22,9,3,1,1,1,80,300,1,1
94,65,世田谷,9,11,3,1,1,1,60,200,0,1
80,70,世田谷,20,5,3,1,1,1,60,200,0,1
40,45,世田谷,40,2,2,1,1,1,80,300,1,1
38,45,世田谷,40,2,1,1,1,1,80,300,1,1
45,50,世田谷,39,8,2,1,1,1,60,200,1,1
12,15,世田谷,38,6,1,1,0,0,60,200,0,1
32,45,世田谷,53,2,2,1,1,1,60,200,0,1
72,75,世田谷,52,1,2,1,1,1,60,200,1,1
35,70,世田谷,36,4,2,1,1,1,60,150,0,1
120,105,世田谷,20,6,4,1,1,1,60,150,0,1
170,105,世田谷,20,8,3,1,1,1,50,150,0,1
150,80,世田谷,12,12,3,1,1,1,60,200,0,1
25,20,世田谷,20,6,1,1,0,0,80,300,0,1
26,20,世田谷,20,6,1,1,0,0,80,300,0,1
82,60,世田谷,6,6,2,1,1,1,50,150,1,1
23,20,世田谷,20,6,1,1,0,0,80,300,0,1
13,15,世田谷,40,2,1,1,0,0,60,200,0,1
75,55,世田谷,13,3,2,1,1,1,80,500,0,1
210,95,世田谷,16,10,2,1,1,1,60,200,0,1
14,15,世田谷,37,11,1,1,0,0,60,200,1,1
15,20,世田谷,40,7,1,1,0,0,80,500,0,1
31,20,世田谷,19,6,1,1,1,0,80,600,0,1
75,65,世田谷,50,2,2,1,1,1,60,200,1,1
8,15,世田谷,40,2,1,1,0,0,60,200,0,1
40,40,世田谷,46,6,1,1,1,1,80,500,1,1
31,25,世田谷,13,11,1,1,0,0,60,200,0,1
20,20,世田谷,26,4,1,1,0,0,80,200,0,1
62,60,世田谷,50,2,2,1,1,1,60,200,0,1
30,20,世田谷,14,3,1,1,0,0,80,500,0,1
53,60,世田谷,50,2,3,1,1,1,60,200,0,1
250,105,世田谷,16,10,3,1,1,1,60,200,0,1
31,25,世田谷,10,1,1,1,0,0,80,300,0,1
38,40,世田谷,29,3,1,1,1,1,60,150,1,1
36,30,世田谷,16,12,1,1,1,0,60,200,1,1
110,75,世田谷,18,5,3,1,1,1,60,150,0,1
11,15,世田谷,40,9,1,1,0,0,60,300,0,1
45,40,世田谷,5,7,1,1,1,1,60,300,0,1
78,75,世田谷,22,13,2,1,1,1,50,100,0,1
13,15,世田谷,38,8,1,0,0,0,60,200,0,1
140,70,世田谷,19,1,2,1,1,1,80,500,0,1
70,40,世田谷,14,6,1,1,1,1,60,200,0,1
200,85,世田谷,14,6,3,1,1,1,60,200,0,1
13,15,世田谷,38,8,1,1,0,0,60,200,1,1
72,50,世田谷,14,6,1,1,1,1,60,200,0,1
73,70,世田谷,22,13,2,1,1,1,50,100,0,1
94,55,世田谷,14,8,1,1,1,1,60,200,0,1
37,30,世田谷,22,2,1,1,1,0,60,150,0,1
68,65,世田谷,22,3,2,1,1,1,60,150,0,1
37,35,世田谷,20,7,1,1,1,1,80,300,0,1
29,25,世田谷,7,9,1,1,0,0,60,300,0,1
59,70,世田谷,3,18,3,1,1,1,60,200,0,1
48,50,世田谷,28,19,1,1,1,1,60,200,1,1
36,65,世田谷,29,16,3,1,1,1,50,200,0,1
46,75,世田谷,17,16,3,1,1,1,60,200,1,1
40,55,世田谷,29,16,3,1,1,1,60,200,1,1
87,70,世田谷,15,13,3,1,1,1,60,200,1,1
78,90,世田谷,22,9,3,1,1,1,60,200,0,1
67,70,世田谷,19,18,3,1,1,1,60,200,0,1
