price,size,tenure,district,distance,reform,year
20,45,48,豊島区,4,0,0
52,55,19,豊島区,6,0,0
25,50,44,豊島区,5,0,0
63,55,19,豊島区,5,0,0
85,70,20,豊島区,9,0,0
16,30,35,豊島区,2,0,0
59,40,3,豊島区,8,0,0
37,40,49,豊島区,5,0,0
26,40,49,豊島区,5,0,0
20,45,46,豊島区,3,0,0
61,60,29,豊島区,3,0,0
120,75,21,豊島区,4,0,0
33,55,44,豊島区,3,0,0
110,75,20,豊島区,9,0,0
100,65,30,豊島区,4,0,0
18,25,47,豊島区,4,0,0
38,55,52,豊島区,1,0,0
120,70,4,豊島区,8,0,0
79,35,18,豊島区,1,0,0
11,20,43,豊島区,7,0,0
17,25,43,豊島区,5,0,0
130,65,3,豊島区,1,0,0
68,40,17,豊島区,13,0,0
25,35,53,豊島区,8,0,0
65,70,44,豊島区,8,0,0
140,70,18,豊島区,1,0,0
24,25,43,豊島区,10,0,0
68,40,18,豊島区,1,0,0
140,90,24,豊島区,8,0,0
150,75,18,豊島区,1,0,0
22,25,44,豊島区,7,0,0
34,25,9,豊島区,6,0,0
95,60,22,豊島区,11,0,0
66,40,17,豊島区,8,0,0
12,20,43,豊島区,6,0,0
92,65,24,豊島区,11,0,0
58,55,44,豊島区,4,0,0
180,80,6,豊島区,5,0,0
47,45,43,豊島区,5,0,0
180,80,18,豊島区,1,0,0
27,35,23,豊島区,3,0,0
81,55,15,豊島区,7,0,0
38,45,26,豊島区,6,0,0
20,20,37,豊島区,8,0,0
58,40,7,豊島区,5,0,0
59,40,4,豊島区,3,0,0
74,60,27,豊島区,1,0,0
10,15,41,豊島区,6,0,0
100,65,10,豊島区,11,0,0
130,70,11,豊島区,3,0,0
55,55,15,豊島区,7,0,0
18,25,18,豊島区,6,0,0
39,55,50,豊島区,7,0,0
100,55,7,豊島区,4,0,0
100,55,3,豊島区,4,0,0
130,90,22,豊島区,8,0,0
57,40,7,豊島区,4,0,0
77,65,29,豊島区,2,0,0
11,15,41,豊島区,7,0,0
21,20,14,豊島区,6,0,0
18,25,26,豊島区,3,0,0
31,40,23,豊島区,3,0,0
18,25,15,豊島区,3,0,0
120,80,21,豊島区,5,0,1
85,70,29,豊島区,9,0,1
45,45,22,豊島区,8,0,1
87,100,35,豊島区,6,0,1
41,40,29,豊島区,11,0,1
9.4,15,42,豊島区,4,0,1
47,55,24,豊島区,1,0,1
110,75,20,豊島区,9,0,1
120,75,20,豊島区,9,0,1
110,65,18,豊島区,5,0,1
120,65,15,豊島区,6,0,1
44,45,48,豊島区,4,1,1
37,30,5,豊島区,4,0,1
120,70,23,豊島区,6,0,1
70,70,29,豊島区,6,0,1
60,60,43,豊島区,2,0,1
59,55,37,豊島区,5,0,1
82,60,27,豊島区,7,0,1
110,80,27,豊島区,3,0,1
96,75,4,豊島区,8,0,1
100,75,4,豊島区,8,0,1
120,75,4,豊島区,8,0,1
18,20,30,豊島区,4,0,1
70,50,10,豊島区,10,0,1
90,95,14,豊島区,3,0,1
55,40,22,豊島区,5,0,1
80,60,3,豊島区,4,0,1
55,40,22,豊島区,2,0,1
81,85,24,豊島区,7,0,1
61,40,22,豊島区,3,0,1
81,85,35,豊島区,1,0,1
120,105,26,豊島区,1,0,1
46,50,42,豊島区,5,0,1
34,50,32,豊島区,4,0,1
19,25,32,豊島区,8,0,1
39,45,47,豊島区,8,0,1
100,70,21,豊島区,9,0,1
140,60,1,豊島区,7,0,1
98,50,1,豊島区,5,0,1
77,35,11,豊島区,2,0,1
25,30,49,豊島区,6,0,1
100,80,27,豊島区,6,0,1
80,45,27,豊島区,6,0,1
18,25,48,豊島区,2,0,1
130,60,11,豊島区,4,0,1
27,25,37,豊島区,6,0,1
73,60,24,豊島区,10,0,1
19,25,21,豊島区,10,0,1
30,35,40,豊島区,7,0,1
65,65,43,豊島区,5,0,1
90,40,2,豊島区,3,0,1
14,20,37,豊島区,10,0,1
110,55,3,豊島区,7,0,1
67,45,17,豊島区,6,0,1
120,60,13,豊島区,5,0,1
14,20,40,豊島区,8,0,1
130,60,11,豊島区,1,0,1
13,15,41,豊島区,5,0,1
110,75,27,豊島区,7,0,1
27,25,19,豊島区,9,0,1
9.9,20,32,豊島区,2,0,1
13,40,58,豊島区,4,0,1
60,105,54,豊島区,13,0,1
34,30,7,豊島区,8,0,1
130,70,15,豊島区,2,0,1
95,70,29,豊島区,7,1,1
75,90,38,豊島区,14,0,1
87,80,29,豊島区,7,0,1
140,75,15,豊島区,2,0,1
12,20,36,豊島区,2,0,1
31,25,12,豊島区,4,0,1
69,60,28,豊島区,5,0,1
54,65,51,豊島区,8,0,1
98,70,9,豊島区,5,0,1
120,80,26,豊島区,5,0,1
35,65,56,豊島区,6,0,1
110,65,26,豊島区,4,0,1
21,25,23,豊島区,6,0,1
20,25,23,豊島区,5,0,1
24,25,21,豊島区,5,0,1
10,15,42,豊島区,5,0,1
120,60,26,豊島区,4,0,1
130,70,9,豊島区,5,0,1
29,30,43,豊島区,3,0,1
63,60,43,豊島区,5,0,1
60,55,43,豊島区,5,0,1
160,80,16,豊島区,6,0,1
66,75,25,豊島区,3,0,1
82,60,13,豊島区,4,0,1
43,75,55,豊島区,2,0,1
55,35,25,豊島区,2,0,1
90,85,29,豊島区,12,0,1
400,120,20,豊島区,7,0,1
140,85,30,豊島区,7,0,1
170,70,20,豊島区,7,0,1
73,40,6,豊島区,3,0,1
50,35,25,豊島区,2,0,1
75,60,24,豊島区,2,0,1
81,65,24,豊島区,10,0,1
25,35,20,豊島区,2,0,1
150,100,20,豊島区,5,1,1
83,65,29,豊島区,11,0,1
87,55,11,豊島区,3,0,1
15,35,56,豊島区,6,0,1
100,75,13,豊島区,10,0,1
16,20,49,豊島区,2,0,1
12,20,36,豊島区,8,0,1
110,70,13,豊島区,12,0,1
21,25,18,豊島区,2,0,1
230,95,22,豊島区,6,0,1
120,75,12,豊島区,8,0,1
170,80,11,豊島区,9,0,1
27,20,11,豊島区,10,0,1
23,25,56,豊島区,4,1,1
49,35,27,豊島区,2,0,1
26,40,47,豊島区,10,0,1
47,35,27,豊島区,3,0,1
150,80,22,豊島区,7,0,1
150,80,22,豊島区,2,0,1
13,25,35,豊島区,11,0,1
25,45,44,豊島区,5,0,1
90,55,22,豊島区,7,0,1
44,55,43,豊島区,4,0,1
130,60,7,豊島区,5,0,1
26,25,46,豊島区,5,0,1
15,25,48,豊島区,4,0,1
190,85,7,豊島区,5,0,1
45,45,54,豊島区,7,0,1
12,15,42,豊島区,7,0,1
56,55,39,豊島区,10,1,1
77,45,23,豊島区,12,0,1
17,20,36,豊島区,5,0,1
49,50,46,豊島区,6,0,1
51,30,7,豊島区,10,0,1
60,50,45,豊島区,5,0,1
58,60,42,豊島区,9,0,1
120,55,15,豊島区,2,0,1
110,60,15,豊島区,2,0,1
170,75,15,豊島区,2,0,1
35,25,10,豊島区,4,0,1
100,70,23,豊島区,2,0,1
21,25,45,豊島区,8,0,1
51,30,25,豊島区,9,0,1
28,25,23,豊島区,5,0,1
30,30,8,豊島区,6,0,1
130,70,14,豊島区,6,0,1
37,40,47,豊島区,3,0,1
74,60,30,豊島区,2,0,1
130,65,5,豊島区,3,0,1
130,70,10,豊島区,3,0,1
19,20,37,豊島区,3,0,1
41,35,20,豊島区,6,0,1
47,35,16,豊島区,2,0,1
25,45,58,豊島区,7,0,1
11,15,42,豊島区,2,0,1
8,20,39,豊島区,5,0,1
7,45,55,豊島区,7,0,1
40,75,22,北区,9,0,0
38,70,27,北区,9,0,0
63,70,17,北区,9,0,0
36,50,29,北区,8,0,0
55,80,33,北区,3,0,0
38,65,21,北区,11,0,0
48,60,18,北区,3,0,0
30,65,40,北区,9,0,0
40,65,30,北区,5,0,0
35,55,29,北区,5,0,0
53,75,7,北区,9,0,0
60,75,6,北区,6,0,0
62,70,6,北区,7,0,0
63,70,4,北区,7,0,0
65,70,4,北区,7,0,0
60,70,6,北区,6,0,0
54,70,20,北区,7,0,0
66,75,4,北区,7,0,0
57,70,6,北区,6,0,0
43,60,27,北区,12,0,0
60,70,6,北区,6,0,0
58,65,6,北区,6,0,0
40,35,4,北区,5,0,0
53,60,39,北区,5,0,0
63,70,29,北区,6,0,0
73,70,7,北区,2,0,0
40,65,27,北区,2,0,0
52,60,8,北区,4,0,0
63,55,3,北区,10,0,0
43,65,19,北区,9,0,0
75,65,8,北区,8,0,0
25,40,44,北区,10,0,0
46,50,32,北区,9,0,0
42,60,17,北区,9,0,0
41,55,9,北区,9,0,0
55,45,1,北区,7,0,0
44,65,30,北区,5,0,0
56,65,15,北区,4,0,0
47,65,9,北区,16,0,0
60,80,13,北区,16,0,0
72,60,1,北区,7,0,0
51,85,13,北区,15,0,0
19,25,18,北区,12,0,0
69,80,18,北区,9,0,0
41,75,27,北区,17,0,0
44,70,50,北区,8,0,0
12,25,41,北区,6,0,0
29,65,42,北区,21,0,0
22,40,46,北区,1,0,0
72,60,12,北区,5,1,0
20,50,66,北区,9,0,0
79,60,8,北区,6,0,0
69,100,41,北区,2,0,0
98,70,4,北区,4,0,0
120,70,7,北区,6,0,0
24,30,18,北区,5,0,0
21,25,33,北区,6,0,0
29,30,8,北区,8,0,0
50,55,14,北区,6,0,0
40,40,16,北区,2,0,0
93,75,9,北区,1,0,0
83,75,4,北区,9,0,0
46,55,26,北区,14,0,0
89,75,4,北区,9,0,0
40,40,16,北区,2,0,0
40,40,16,北区,2,0,0
21,50,54,北区,6,0,0
120,75,8,北区,9,0,0
83,70,25,北区,2,0,0
110,75,8,北区,9,0,0
50,65,21,北区,6,0,0
80,70,11,北区,7,0,0
66,75,22,北区,1,0,0
75,65,5,北区,3,0,0
25,30,9,北区,4,0,0
72,80,20,北区,2,0,0
25,30,18,北区,4,0,0
22,30,20,北区,1,0,0
80,70,12,北区,3,0,0
26,45,56,北区,4,0,0
75,65,6,北区,8,0,0
60,85,21,北区,13,0,0
73,70,3,北区,3,0,0
56,80,21,北区,12,0,0
68,95,21,北区,13,0,0
26,30,5,北区,5,0,0
37,55,29,北区,6,0,0
80,70,3,北区,3,0,0
44,65,25,北区,7,1,0
73,60,4,北区,9,0,0
80,70,13,北区,7,0,0
28,55,45,北区,4,0,0
62,60,13,北区,4,0,0
76,75,17,北区,7,0,0
79,80,17,北区,7,0,0
23,30,18,北区,5,0,0
17,30,17,北区,7,0,0
81,65,14,北区,6,0,0
51,65,25,北区,10,0,0
40,35,13,北区,4,0,0
87,65,12,北区,3,0,0
23,35,32,北区,4,0,0
65,55,5,北区,7,0,0
50,55,7,北区,8,0,0
48,60,25,北区,10,0,0
82,90,19,北区,9,0,0
21,35,37,北区,10,0,0
82,70,12,北区,3,0,0
83,85,12,北区,10,0,0
26,40,33,北区,4,0,0
65,55,5,北区,7,0,0
32,50,50,北区,10,0,0
22,35,31,北区,2,0,0
56,55,19,北区,3,0,0
56,55,19,北区,3,0,0
53,55,19,北区,3,0,0
89,65,14,北区,5,0,0
90,70,6,北区,6,0,0
16,30,17,北区,8,0,0
32,55,45,北区,5,0,0
20,45,38,北区,10,0,0
11,30,37,北区,6,0,0
75,70,10,北区,7,0,0
30,45,16,北区,6,0,0
36,75,50,北区,6,0,0
25,60,55,北区,5,0,0
21,45,38,北区,11,0,0
28,30,7,北区,3,0,0
69,70,9,北区,7,0,0
21,30,9,北区,10,0,0
46,45,16,北区,1,0,0
73,75,13,北区,9,0,0
22,30,13,北区,12,0,0
23,30,12,北区,4,0,0
45,65,22,北区,8,0,0
90,75,3,北区,3,0,0
82,65,7,北区,6,0,0
26,30,7,北区,6,0,0
75,80,22,北区,3,0,0
50,60,30,北区,5,0,0
28,50,42,北区,3,0,0
97,80,12,北区,4,0,0
25,35,30,北区,7,0,0
8.5,20,34,北区,10,0,0
120,70,1,北区,1,0,0
130,75,1,北区,1,0,0
44,50,10,北区,9,0,0
51,45,6,北区,7,0,0
52,65,21,北区,2,0,0
55,70,25,北区,2,0,0
36,35,6,北区,7,0,0
48,60,29,北区,3,0,0
67,80,18,北区,11,0,0
70,55,12,北区,4,1,0
68,85,36,北区,9,0,0
75,85,21,北区,7,0,0
50,80,13,北区,13,0,1
50,80,17,北区,9,0,1
67,70,14,北区,10,0,1
66,75,10,北区,11,0,1
75,65,2,北区,4,0,1
46,65,22,北区,12,0,1
72,85,18,北区,9,0,1
47,80,12,北区,13,0,1
42,55,19,北区,14,0,1
68,75,10,北区,11,0,1
55,75,18,北区,9,0,1
56,75,18,北区,8,0,1
54,65,34,北区,3,0,1
55,85,24,北区,12,0,1
59,65,8,北区,5,0,1
86,70,1,北区,5,0,1
24,25,19,北区,6,0,1
65,80,19,北区,3,0,1
62,80,22,北区,11,1,1
48,80,24,北区,7,0,1
45,60,31,北区,7,0,1
87,75,2,北区,5,0,1
38,70,30,北区,8,0,1
50,70,28,北区,11,0,1
88,75,7,北区,6,0,1
44,35,7,北区,1,0,1
70,75,7,北区,6,0,1
35,55,36,北区,4,0,1
73,70,7,北区,6,0,1
68,70,7,北区,6,0,1
70,70,7,北区,6,0,1
67,70,7,北区,6,0,1
69,70,5,北区,8,0,1
68,70,5,北区,7,0,1
70,70,7,北区,6,0,1
39,55,26,北区,6,0,1
19,40,46,北区,7,0,1
45,35,5,北区,5,0,1
65,55,5,北区,5,0,1
43,75,28,北区,2,0,1
47,55,16,北区,3,0,1
83,80,23,北区,8,0,1
60,80,14,北区,15,0,1
41,70,28,北区,17,0,1
34,75,43,北区,20,0,1
63,85,14,北区,15,0,1
17,45,47,北区,10,0,1
65,70,19,北区,9,0,1
56,70,58,北区,7,0,1
130,75,5,北区,6,0,1
95,75,24,北区,9,0,1
83,60,7,北区,6,0,1
98,85,23,北区,6,1,1
51,60,29,北区,4,0,1
69,70,13,北区,6,0,1
45,35,10,北区,3,0,1
52,50,18,北区,6,0,1
61,65,34,北区,4,0,1
25,45,47,北区,8,0,1
21,45,47,北区,9,0,1
97,75,5,北区,9,0,1
120,75,9,北区,9,0,1
31,55,54,北区,9,0,1
100,65,9,北区,8,0,1
160,85,9,北区,9,0,1
66,100,38,北区,7,0,1
81,70,12,北区,7,0,1
120,75,15,北区,6,0,1
50,55,28,北区,5,0,1
81,60,9,北区,5,0,1
24,45,45,北区,7,0,1
53,35,4,北区,5,0,1
80,75,4,北区,3,0,1
51,70,27,北区,2,0,1
69,60,3,北区,4,0,1
72,75,23,北区,2,0,1
84,65,3,北区,4,0,1
110,105,22,北区,13,0,1
78,85,22,北区,12,0,1
64,75,22,北区,12,0,1
18,55,39,北区,6,0,1
39,35,3,北区,6,0,1
90,85,28,北区,6,0,1
80,70,5,北区,8,0,1
110,75,14,北区,4,0,1
130,100,28,北区,6,0,1
77,60,17,北区,9,0,1
75,70,23,北区,2,0,1
24,25,16,北区,2,0,1
43,55,45,北区,7,0,1
48,55,29,北区,6,0,1
69,70,27,北区,4,0,1
110,75,13,北区,3,0,1
57,60,30,北区,6,0,1
27,30,9,北区,5,0,1
46,60,30,北区,6,0,1
21,35,47,北区,1,0,1
95,90,20,北区,9,0,1
58,60,25,北区,2,0,1
33,30,18,北区,4,0,1
45,60,29,北区,7,0,1
58,55,34,北区,5,0,1
42,40,26,北区,2,0,1
45,60,30,北区,6,0,1
82,75,24,北区,2,0,1
31,30,4,北区,3,0,1
10,30,38,北区,6,0,1
45,40,19,北区,2,0,1
7,30,51,北区,19,0,1
65,70,36,北区,2,0,1
60,35,3,北区,4,0,1
100,65,3,北区,3,0,1
69,45,3,北区,3,0,1
25,70,39,北区,6,0,1
30,45,39,北区,6,0,1
96,70,14,北区,2,0,1
55,75,31,北区,6,0,1
58,45,17,北区,1,0,1
13,20,34,北区,5,0,1
99,70,3,北区,5,0,1
58,65,27,北区,3,1,1
19,25,18,北区,5,0,1
58,35,1,北区,4,0,1
110,75,8,北区,6,0,1
110,75,8,北区,5,0,1
32,35,22,北区,1,0,1
62,55,23,北区,1,0,1
92,60,1,北区,4,0,1
34,30,18,北区,2,0,1
100,75,4,北区,3,0,1
28,25,12,北区,7,0,1
37,30,11,北区,5,0,1
97,70,8,北区,6,0,1
53,75,45,北区,6,0,1
81,70,4,北区,10,0,1
70,65,13,北区,4,0,1
100,70,4,北区,3,0,1
100,70,8,北区,6,0,1
92,70,8,北区,4,0,1
120,70,8,北区,6,0,1
73,60,5,北区,4,0,1
120,85,12,北区,6,0,1
30,45,43,北区,3,0,1
110,75,2,北区,1,0,1
140,80,2,北区,1,0,1
230,100,2,北区,1,0,1
11,20,35,北区,12,0,1
190,95,2,北区,1,0,1
110,60,2,北区,1,0,1
130,80,2,北区,1,0,1
140,80,2,北区,1,0,1
45,45,31,北区,9,1,1
110,70,2,北区,1,0,1
170,85,2,北区,1,0,1
12,35,57,北区,10,0,1
28,30,5,北区,10,0,1
74,75,22,北区,2,1,1
58,65,19,北区,3,0,1
45,35,9,北区,3,0,1
88,80,19,北区,11,1,1
70,60,19,北区,11,0,1
68,55,34,北区,5,0,1
120,75,10,北区,9,0,1
59,60,4,荒川区,10,0,0
24,60,43,荒川区,13,0,0
43,65,29,荒川区,5,0,0
50,55,2,荒川区,5,0,0
41,60,29,荒川区,5,0,0
43,60,9,荒川区,4,0,0
48,75,23,荒川区,3,0,0
49,65,9,荒川区,4,0,0
31,65,34,荒川区,10,0,0
50,60,5,荒川区,10,0,0
38,65,20,荒川区,4,0,0
48,55,11,荒川区,3,0,0
29,60,32,荒川区,2,0,0
25,55,53,荒川区,3,0,0
40,70,26,荒川区,10,1,0
41,70,14,荒川区,15,0,0
47,75,35,荒川区,5,1,0
50,90,20,荒川区,16,0,0
49,45,4,荒川区,8,0,0
12,25,40,荒川区,6,0,0
50,90,20,荒川区,14,0,0
52,90,20,荒川区,14,0,0
40,75,42,荒川区,15,1,0
36,70,39,荒川区,16,0,0
55,60,12,荒川区,2,0,0
60,80,24,荒川区,3,0,0
67,100,37,荒川区,2,0,0
130,130,19,荒川区,1,0,0
28,55,43,荒川区,1,0,0
49,70,25,荒川区,7,0,0
80,65,3,荒川区,1,0,0
70,90,23,荒川区,5,1,0
79,65,2,荒川区,6,0,0
41,50,19,荒川区,5,0,0
52,70,23,荒川区,7,0,0
31,50,33,荒川区,9,0,0
58,75,23,荒川区,5,0,0
19,50,35,荒川区,4,0,0
57,75,23,荒川区,4,0,0
17,40,44,荒川区,5,0,0
48,65,26,荒川区,12,0,0
53,70,18,荒川区,1,0,0
16,35,36,荒川区,5,0,0
23,50,45,荒川区,8,0,0
20,55,44,荒川区,4,0,0
17,25,18,荒川区,6,0,0
16,45,38,荒川区,2,0,0
20,55,45,荒川区,3,0,0
40,65,44,荒川区,10,0,0
21,35,47,荒川区,7,0,0
40,55,28,荒川区,4,0,0
59,75,22,荒川区,8,0,0
62,50,6,荒川区,7,0,0
130,90,11,荒川区,1,0,0
40,65,22,荒川区,8,0,0
65,70,23,荒川区,7,0,0
34,30,8,荒川区,5,0,0
30,55,45,荒川区,2,1,0
55,55,8,荒川区,9,0,0
110,75,5,荒川区,8,0,0
68,50,1,荒川区,10,0,0
16,30,34,荒川区,9,0,0
79,70,20,荒川区,5,0,0
49,65,29,荒川区,10,0,0
70,60,20,荒川区,6,0,0
50,55,12,荒川区,8,0,0
54,60,18,荒川区,7,0,0
100,75,5,荒川区,8,0,0
36,60,29,荒川区,7,0,0
18,20,15,荒川区,7,0,0
11,20,37,荒川区,7,0,0
8.8,20,37,荒川区,7,0,0
10,20,37,荒川区,6,0,0
58,55,14,荒川区,5,0,0
24,45,44,荒川区,15,0,0
40,65,27,荒川区,7,0,0
86,80,20,荒川区,5,0,0
21,45,47,荒川区,4,1,0
55,45,17,荒川区,2,0,0
54,55,11,荒川区,8,0,0
68,70,2,荒川区,5,0,0
50,40,7,荒川区,3,0,0
130,80,17,荒川区,2,0,0
69,55,6,荒川区,5,0,0
54,60,11,荒川区,10,0,0
69,65,17,荒川区,5,0,0
26,55,45,荒川区,4,0,0
62,55,14,荒川区,7,0,0
190,85,17,荒川区,2,0,0
25,35,16,荒川区,9,0,0
30,30,7,荒川区,2,0,0
62,65,14,荒川区,5,0,0
48,40,18,荒川区,4,0,0
120,75,7,荒川区,5,0,0
72,80,22,荒川区,2,0,0
45,55,20,荒川区,6,0,0
88,75,8,荒川区,4,0,0
59,85,18,荒川区,20,0,0
64,75,19,荒川区,5,0,0
42,60,26,荒川区,9,0,0
40,60,45,荒川区,4,1,0
85,85,23,荒川区,6,0,0
72,90,18,荒川区,19,0,0
45,80,28,荒川区,14,0,0
41,80,18,荒川区,14,0,0
58,55,10,荒川区,4,0,0
54,75,18,荒川区,20,0,0
20,25,17,荒川区,8,0,0
70,60,8,荒川区,4,0,0
95,70,15,荒川区,1,0,0
45,50,9,荒川区,4,0,0
81,90,20,荒川区,10,0,0
72,70,10,荒川区,6,0,0
62,80,16,荒川区,9,0,0
52,75,16,荒川区,10,0,0
35,65,47,荒川区,6,0,0
35,65,47,荒川区,5,0,0
44,85,32,荒川区,11,0,0
42,50,14,荒川区,4,0,0
66,75,15,荒川区,10,0,0
45,85,33,荒川区,16,0,0
48,65,38,荒川区,8,0,1
64,70,12,荒川区,1,0,1
75,85,28,荒川区,6,0,1
56,85,28,荒川区,6,0,1
62,45,5,荒川区,3,0,1
27,60,39,荒川区,15,0,1
35,60,44,荒川区,14,1,1
39,55,23,荒川区,13,0,1
19,55,39,荒川区,6,0,1
49,75,23,荒川区,3,0,1
58,70,13,荒川区,5,0,1
62,70,15,荒川区,3,0,1
42,30,4,荒川区,7,0,1
66,65,13,荒川区,8,0,1
44,65,47,荒川区,10,1,1
55,60,3,荒川区,13,0,1
44,85,26,荒川区,15,0,1
49,45,3,荒川区,13,0,1
84,65,7,荒川区,3,0,1
75,70,5,荒川区,8,0,1
5,40,62,荒川区,14,0,1
53,105,40,荒川区,15,0,1
88,70,4,荒川区,6,0,1
52,70,15,荒川区,15,0,1
60,55,5,荒川区,10,0,1
71,90,24,荒川区,5,0,1
24,50,48,荒川区,2,1,1
24,35,47,荒川区,1,0,1
67,70,29,荒川区,4,1,1
72,65,7,荒川区,10,0,1
57,60,29,荒川区,4,1,1
18,45,51,荒川区,11,0,1
65,60,11,荒川区,2,0,1
88,70,24,荒川区,7,0,1
37,70,44,荒川区,2,0,1
90,65,3,荒川区,4,0,1
24,30,11,荒川区,2,0,1
64,70,34,荒川区,9,1,1
60,65,38,荒川区,2,1,1
35,60,32,荒川区,2,0,1
63,50,3,荒川区,5,0,1
25,50,45,荒川区,17,0,1
30,75,41,荒川区,10,0,1
70,70,26,荒川区,10,0,1
52,55,29,荒川区,3,0,1
72,60,9,荒川区,8,0,1
89,55,8,荒川区,4,0,1
57,55,13,荒川区,8,0,1
140,75,10,荒川区,4,0,1
75,70,16,荒川区,12,0,1
48,55,29,荒川区,4,0,1
49,55,43,荒川区,6,0,1
64,55,29,荒川区,3,0,1
110,70,12,荒川区,1,0,1
17,50,45,荒川区,9,0,1
47,60,41,荒川区,13,0,1
73,70,14,荒川区,8,0,1
77,70,25,荒川区,9,0,1
60,65,43,荒川区,1,0,1
30,55,30,荒川区,14,0,1
100,60,7,荒川区,7,0,1
56,55,31,荒川区,3,0,1
74,60,22,荒川区,6,0,1
89,85,26,荒川区,9,0,1
65,50,34,荒川区,3,0,1
43,40,8,荒川区,5,0,1
120,70,5,荒川区,4,0,1
66,55,6,荒川区,9,0,1
110,75,6,荒川区,6,0,1
46,45,34,荒川区,4,0,1
78,75,15,荒川区,10,0,1
160,80,18,荒川区,1,0,1
110,70,8,荒川区,5,0,1
38,70,37,荒川区,9,0,1
65,60,15,荒川区,7,0,1
100,60,9,荒川区,3,0,1
43,45,3,荒川区,5,0,1
130,80,18,荒川区,1,0,1
110,75,9,荒川区,4,0,1
84,70,21,荒川区,7,0,1
76,75,24,荒川区,6,0,1
86,90,21,荒川区,10,0,1
39,60,39,荒川区,8,0,1
16,40,48,荒川区,5,0,1
76,70,12,荒川区,5,0,1
76,70,12,荒川区,11,0,1
65,65,20,荒川区,8,0,1
92,70,16,荒川区,1,0,1
70,85,19,荒川区,16,0,1
66,100,36,荒川区,15,0,1
78,75,21,荒川区,10,1,1
65,55,4,荒川区,7,0,1
56,65,39,荒川区,9,0,1
53,65,48,荒川区,6,0,1
74,55,2,荒川区,13,0,1
67,75,17,荒川区,14,0,1
75,65,11,荒川区,6,0,1
100,125,34,荒川区,15,0,1
23,40,48,荒川区,4,0,1
100,65,16,荒川区,1,1,1
42,60,39,荒川区,6,0,1
43,70,48,荒川区,6,0,1
87,95,19,荒川区,18,0,1
18,35,44,荒川区,1,0,1
69,80,17,荒川区,18,0,1
63,75,19,荒川区,17,0,1
68,75,27,荒川区,9,0,1
30,65,39,荒川区,8,0,1
39,75,45,板橋区,8,0,0
72,75,10,板橋区,10,0,0
15,50,47,板橋区,9,0,0
43,85,45,板橋区,10,0,0
47,65,34,板橋区,6,0,0
57,75,25,板橋区,8,0,0
32,85,45,板橋区,8,0,0
12,20,32,板橋区,5,0,0
71,65,4,板橋区,4,0,0
67,75,10,板橋区,10,0,0
68,75,10,板橋区,11,0,0
55,70,24,板橋区,6,0,0
62,75,23,板橋区,5,0,0
67,75,10,板橋区,10,0,0
54,80,19,板橋区,3,0,0
12,30,52,板橋区,6,0,0
40,60,34,板橋区,5,0,0
46,70,24,板橋区,4,0,0
28,35,19,板橋区,3,0,0
16,40,50,板橋区,4,0,0
18,25,17,板橋区,3,0,0
50,65,38,板橋区,3,0,0
35,55,40,板橋区,2,0,0
14,25,38,板橋区,3,0,0
26,25,7,板橋区,6,0,0
31,35,21,板橋区,1,0,0
55,90,28,板橋区,6,0,0
52,45,11,板橋区,1,0,0
53,60,29,板橋区,4,0,0
62,60,28,板橋区,1,1,0
80,90,22,板橋区,5,0,0
17,25,17,板橋区,9,0,0
40,65,20,板橋区,8,0,0
50,70,31,板橋区,12,0,0
26,55,52,板橋区,8,0,0
28,55,52,板橋区,8,0,0
25,40,39,板橋区,9,0,0
38,45,13,板橋区,4,0,0
24,30,9,板橋区,5,0,0
24,30,9,板橋区,5,0,0
36,50,42,板橋区,7,1,0
19,25,19,板橋区,5,0,0
30,65,53,板橋区,5,1,0
31,60,54,板橋区,2,0,0
33,60,41,板橋区,8,0,0
20,45,51,板橋区,7,1,0
15,45,51,板橋区,7,0,0
21,60,51,板橋区,8,1,0
29,50,39,板橋区,6,1,0
56,70,11,板橋区,5,0,0
16,60,51,板橋区,7,0,0
57,65,11,板橋区,5,0,0
11,45,46,板橋区,3,0,0
11,35,50,板橋区,3,0,0
50,60,24,板橋区,3,0,0
22,25,11,板橋区,4,0,0
33,50,35,板橋区,8,0,0
29,25,8,板橋区,3,0,0
70,75,20,板橋区,7,0,0
25,35,19,板橋区,6,0,0
35,30,12,板橋区,6,0,0
47,70,25,板橋区,6,0,0
70,65,11,板橋区,5,0,0
32,45,21,板橋区,4,0,0
13,45,51,板橋区,6,0,0
23,30,6,板橋区,3,0,0
35,35,13,板橋区,2,0,0
45,70,29,板橋区,2,0,0
23,25,5,板橋区,3,0,0
71,70,10,板橋区,3,0,0
69,55,4,板橋区,9,0,0
9.5,20,36,板橋区,12,0,0
57,60,30,板橋区,6,0,0
54,80,24,板橋区,7,0,0
19,35,16,板橋区,5,0,0
41,45,16,板橋区,3,0,0
35,55,23,板橋区,5,0,0
37,65,40,板橋区,6,0,0
25,30,9,板橋区,3,0,0
43,50,10,板橋区,6,0,0
33,65,40,板橋区,7,0,0
48,85,18,板橋区,12,0,0
72,80,13,板橋区,6,0,0
40,70,18,板橋区,13,0,0
7.6,20,38,板橋区,5,0,0
62,80,21,板橋区,6,0,0
50,65,10,板橋区,8,0,0
47,65,20,板橋区,10,0,0
47,70,25,板橋区,5,0,0
15,25,18,板橋区,2,0,0
29,70,44,板橋区,11,0,0
