Price,Size,District,Tenure,Distance,RoomNumber,RoomK,RoomD,RoomL,Kenpei,Youseki,Reform,year_2024
95,70,世田谷区,6,7,3,1,1,1,60,200,0,1
100,80,世田谷区,6,7,3,1,1,1,60,200,0,1
73,70,世田谷区,9,9,3,1,1,1,50,100,0,0
42,70,世田谷区,15,12,2,1,1,1,50,100,0,0
37,55,世田谷区,40,14,2,1,1,1,60,200,1,1
62,70,世田谷区,15,19,3,1,1,1,60,200,0,1
50,55,世田谷区,12,19,2,1,1,1,60,200,0,1
47,65,世田谷区,26,19,3,1,1,1,60,200,0,1
37,65,世田谷区,21,19,3,1,1,1,60,200,1,0
48,65,世田谷区,10,19,3,1,1,1,60,200,0,0
47,75,世田谷区,2,19,3,1,1,1,60,200,0,0
18,20,世田谷区,26,10,1,1,0,0,60,200,0,1
22,15,世田谷区,27,6,1,1,1,0,80,500,0,1
44,40,世田谷区,21,7,1,1,1,0,80,500,0,1
15,25,世田谷区,53,2,1,1,1,0,80,500,0,1
14,15,世田谷区,33,8,1,1,0,0,80,300,0,1
23,20,世田谷区,21,6,1,1,0,0,80,300,0,1
30,25,世田谷区,9,4,1,1,0,0,80,500,0,1
120,60,世田谷区,6,1,3,1,1,1,80,500,0,1
21,20,世田谷区,21,6,1,1,0,0,80,300,0,1
13,15,世田谷区,27,9,1,1,0,0,80,300,0,0
31,25,世田谷区,5,4,1,1,0,0,80,500,0,0
16,20,世田谷区,27,9,1,1,0,0,80,300,0,0
34,35,世田谷区,18,9,1,1,1,1,80,300,0,0
27,20,世田谷区,11,2,1,1,0,0,80,500,0,0
20,25,世田谷区,22,6,1,1,0,0,80,500,0,0
18,15,世田谷区,22,6,1,1,0,0,80,500,0,0
28,20,世田谷区,4,4,1,1,0,0,80,500,0,0
30,50,世田谷区,49,2,1,1,1,1,80,500,0,0
48,55,世田谷区,41,8,2,1,1,1,80,500,0,1
25,20,世田谷区,39,10,1,1,0,0,80,500,1,1
21,20,世田谷区,15,8,1,1,0,0,80,500,1,0
24,20,世田谷区,15,8,1,1,0,0,80,500,0,0
38,35,世田谷区,16,11,1,1,1,1,60,200,0,0
24,20,世田谷区,16,13,1,1,0,0,80,300,0,0
82,65,世田谷区,13,4,3,1,1,1,80,300,0,1
66,70,世田谷区,13,3,2,1,1,1,80,300,0,0
13,15,世田谷区,33,7,1,1,0,0,60,150,0,1
49,65,世田谷区,22,12,2,1,1,1,50,100,1,1
46,55,世田谷区,21,1,2,1,1,1,60,200,0,1
46,60,世田谷区,17,4,3,1,1,1,80,300,1,0
57,70,世田谷区,4,12,3,1,1,1,50,100,0,0
22,40,世田谷区,53,4,1,1,1,1,60,200,1,1
33,40,世田谷区,40,4,2,1,1,1,80,300,1,1
57,55,世田谷区,11,2,2,1,1,1,60,200,0,1
24,45,世田谷区,48,4,1,1,1,1,60,200,1,0
38,50,世田谷区,6,2,2,1,1,1,60,200,0,0
22,40,世田谷区,50,2,2,1,1,0,60,200,1,0
43,45,世田谷区,6,2,2,1,1,1,60,200,0,0
52,95,世田谷区,24,10,3,1,1,1,50,100,0,1
40,55,世田谷区,30,19,1,1,1,1,60,200,0,1
15,15,世田谷区,28,8,1,0,0,0,60,200,0,1
38,60,世田谷区,22,15,2,1,1,1,60,200,0,1
49,65,世田谷区,10,14,3,1,1,1,50,100,0,0
50,70,世田谷区,10,15,2,1,1,1,50,100,0,0
57,75,世田谷区,53,6,2,1,1,1,60,200,1,1
140,85,世田谷区,22,5,3,1,1,1,60,200,1,1
150,85,世田谷区,20,6,3,1,1,1,40,80,1,1
75,70,世田谷区,13,5,2,1,1,1,60,200,0,1
13,20,世田谷区,40,11,1,1,0,0,80,300,0,1
60,50,世田谷区,6,6,2,1,1,1,80,300,0,1
16,20,世田谷区,30,2,1,1,0,0,80,300,0,1
13,15,世田谷区,40,11,1,1,0,0,80,300,0,1
22,35,世田谷区,35,9,2,1,1,0,60,200,1,0
4.3,20,世田谷区,20,6,1,1,0,0,80,300,0,0
50,65,世田谷区,22,2,3,1,1,1,60,200,0,0
45,65,世田谷区,6,5,1,1,1,1,60,200,0,0
60,85,世田谷区,35,12,3,1,1,1,50,100,0,0
21,35,世田谷区,35,9,1,1,1,1,60,200,1,0
23,25,世田谷区,7,5,1,1,0,0,80,300,0,0
86,85,世田谷区,17,5,3,1,1,1,60,200,0,0
19,20,世田谷区,14,5,1,1,0,0,80,300,0,0
110,105,世田谷区,17,5,3,1,1,1,60,200,0,0
23,25,世田谷区,6,4,1,1,0,0,80,300,0,0
15,20,世田谷区,20,6,1,1,0,0,80,300,1,0
14,20,世田谷区,13,3,1,1,0,0,80,300,0,0
22,20,世田谷区,15,1,1,1,0,0,80,300,0,0
12,15,世田谷区,40,12,1,1,0,0,60,200,0,1
42,70,世田谷区,42,18,3,1,1,1,60,200,1,0
76,90,世田谷区,37,14,3,1,1,1,50,100,0,1
58,60,世田谷区,26,11,2,1,1,1,60,200,0,1
93,75,世田谷区,29,11,3,1,1,1,60,200,1,1
40,70,世田谷区,51,18,2,1,1,1,60,200,1,0
69,80,世田谷区,10,11,2,1,1,1,60,200,0,0
64,80,世田谷区,10,11,2,1,1,1,60,200,0,0
37,70,世田谷区,51,18,3,1,1,1,60,200,1,0
88,95,世田谷区,11,8,3,1,1,1,50,100,0,0
66,65,世田谷区,30,10,3,1,1,1,60,200,1,1
37,55,世田谷区,44,9,3,1,1,1,60,200,1,0
53,80,世田谷区,14,18,3,1,1,1,50,100,0,0
46,60,世田谷区,28,13,3,1,1,1,60,200,1,1
85,105,世田谷区,17,11,3,1,1,1,60,200,0,1
32,65,世田谷区,29,19,2,1,1,1,60,200,0,1
57,75,世田谷区,14,6,3,1,1,1,60,200,0,0
54,65,世田谷区,14,10,2,1,1,1,60,200,0,0
39,95,世田谷区,11,19,3,1,1,1,60,200,0,0
22,70,世田谷区,48,17,3,1,1,1,50,100,0,0
50,60,世田谷区,17,10,3,1,1,1,50,100,0,1
60,70,世田谷区,7,11,3,1,1,1,50,100,1,0
43,60,世田谷区,20,5,2,1,1,1,50,100,0,0
89,75,世田谷区,42,2,2,1,1,1,80,500,1,1
84,50,世田谷区,6,2,2,1,1,0,60,200,0,1
47,50,世田谷区,33,4,2,1,1,0,80,300,1,0
29,40,世田谷区,49,2,1,1,1,1,60,200,1,0
28,25,世田谷区,15,2,1,1,0,0,60,200,0,0
95,80,世田谷区,2,3,4,1,1,1,50,100,0,1
72,65,世田谷区,9,1,3,1,1,1,80,300,0,1
190,105,世田谷区,16,5,2,1,1,1,50,100,0,1
100,95,世田谷区,11,6,2,1,1,1,50,100,0,0
87,85,世田谷区,7,8,3,1,1,1,50,100,0,0
46,40,世田谷区,8,15,1,1,1,1,80,300,0,1
9.2,15,世田谷区,38,4,1,1,1,0,60,200,1,1
36,35,世田谷区,12,6,1,1,1,1,60,200,0,1
63,80,世田谷区,12,11,3,1,1,1,50,100,0,0
68,70,世田谷区,9,11,3,1,1,1,50,100,0,0
59,65,世田谷区,6,4,1,1,1,1,60,200,0,0
41,60,世田谷区,20,9,2,1,1,1,60,200,0,0
76,90,世田谷区,16,8,3,1,1,1,60,200,0,0
6.5,15,世田谷区,32,17,1,1,0,0,60,200,1,0
39,70,世田谷区,21,19,3,1,1,1,60,200,0,0
80,95,世田谷区,16,7,3,1,1,1,60,200,0,0
12,25,世田谷区,35,8,1,1,1,0,60,200,0,0
26,25,世田谷区,7,8,1,1,0,0,60,200,0,0
40,70,世田谷区,18,18,3,1,1,1,60,200,1,0
7.8,15,世田谷区,33,5,1,1,1,0,60,200,0,0
80,90,世田谷区,16,8,3,1,1,1,60,200,0,0
25,40,世田谷区,49,9,1,1,0,0,60,200,1,1
19,25,世田谷区,17,11,1,1,0,0,60,300,0,1
55,55,世田谷区,5,14,2,1,1,1,60,200,0,1
11,15,世田谷区,39,6,1,0,0,0,60,200,0,1
21,55,世田谷区,46,16,2,1,1,1,50,100,1,0
20,25,世田谷区,11,11,1,1,0,0,60,300,0,0
27,65,世田谷区,35,18,3,1,1,1,60,200,1,0
11,15,世田谷区,40,6,1,1,0,0,60,200,1,1
25,35,世田谷区,35,7,2,1,1,0,60,150,0,0
53,65,世田谷区,30,10,3,1,1,1,60,200,1,0
7,15,世田谷区,35,4,1,1,0,0,60,200,0,0
57,55,世田谷区,7,8,2,1,1,1,60,200,1,0
45,55,世田谷区,21,8,2,1,1,1,60,200,1,0
59,75,世田谷区,30,10,3,1,1,1,60,200,1,0
85,75,世田谷区,7,8,3,1,1,1,60,200,0,0
62,50,世田谷区,28,3,2,1,1,1,60,200,1,1
24,25,世田谷区,18,3,1,1,0,0,60,200,0,1
21,25,世田谷区,13,3,1,1,0,0,60,200,0,0
24,25,世田谷区,13,3,1,1,0,0,60,200,0,0
32,30,世田谷区,37,4,1,1,1,1,80,300,1,1
15,15,世田谷区,37,3,1,0,0,0,80,300,1,1
30,35,世田谷区,14,2,1,1,1,1,80,300,0,0
10,15,世田谷区,32,2,1,1,0,0,80,300,0,0
38,45,世田谷区,29,5,1,1,1,1,60,200,1,0
50,65,世田谷区,18,12,3,1,1,1,60,150,0,0
37,60,世田谷区,18,6,3,1,1,1,60,150,0,0
57,35,世田谷区,11,1,1,1,1,1,80,500,1,1
32,25,世田谷区,10,1,1,1,0,0,80,500,0,1
27,25,世田谷区,8,14,1,1,0,0,80,300,0,1
83,70,世田谷区,28,11,3,1,1,1,80,300,0,1
58,75,世田谷区,45,11,3,1,1,1,60,150,0,1
120,65,世田谷区,9,2,2,1,1,1,60,200,0,1
36,45,世田谷区,51,7,1,1,1,1,80,500,0,1
100,75,世田谷区,4,2,3,1,1,1,60,200,0,0
27,25,世田谷区,7,9,1,1,0,0,80,500,0,0
25,45,世田谷区,51,8,2,1,1,1,60,200,1,0
93,75,世田谷区,10,3,2,1,1,1,60,150,1,0
25,20,世田谷区,23,11,1,1,0,0,80,300,1,1
22,20,世田谷区,18,11,1,1,0,0,80,300,0,0
30,25,世田谷区,5,8,1,1,0,0,60,150,0,1
78,70,世田谷区,21,13,3,1,1,1,60,150,0,1
76,70,世田谷区,11,15,2,1,1,1,80,300,0,1
16,30,世田谷区,40,14,2,1,1,0,60,300,0,1
53,70,世田谷区,6,15,3,1,1,1,80,300,0,0
55,65,世田谷区,16,13,2,1,1,0,60,150,0,0
65,55,世田谷区,20,11,2,1,1,1,60,150,0,1
46,60,世田谷区,25,11,2,1,1,1,60,150,1,0
41,55,世田谷区,40,11,2,1,1,1,60,150,1,1
68,60,世田谷区,16,6,2,1,1,1,60,300,1,1
75,65,世田谷区,16,7,3,1,1,1,60,300,0,1
39,55,世田谷区,30,10,2,1,1,1,60,150,0,1
19,25,世田谷区,17,9,1,1,0,0,60,300,0,1
45,45,世田谷区,21,7,2,1,1,1,60,200,0,1
43,45,世田谷区,14,8,1,1,1,1,60,300,0,1
49,65,世田谷区,30,9,3,1,1,1,60,150,0,1
26,45,世田谷区,28,9,1,1,1,1,60,300,0,0
49,60,世田谷区,15,6,1,1,1,1,60,200,0,0
89,105,世田谷区,19,13,3,1,1,1,60,150,1,0
58,75,世田谷区,26,8,3,1,1,1,60,200,1,0
41,65,世田谷区,25,10,3,1,1,1,60,150,0,0
48,50,世田谷区,11,6,2,1,1,1,60,300,0,0
73,90,世田谷区,26,8,3,1,1,1,60,200,0,0
60,60,世田谷区,3,4,2,1,1,1,80,200,0,0
65,55,世田谷区,26,13,3,1,1,1,80,200,1,1
63,65,世田谷区,3,10,3,1,1,1,60,200,0,0
63,65,世田谷区,3,10,3,1,1,1,60,200,0,0
70,65,世田谷区,3,10,3,1,1,1,60,200,0,0
64,65,世田谷区,3,10,3,1,1,1,60,200,0,0
120,80,世田谷区,9,6,3,1,1,1,60,200,0,1
65,70,世田谷区,23,6,3,1,1,1,60,200,0,1
93,65,世田谷区,9,5,3,1,1,1,60,200,0,1
95,75,世田谷区,21,3,3,1,1,1,60,200,1,1
6.4,15,世田谷区,40,2,1,1,0,0,80,300,0,1
80,70,世田谷区,18,8,3,1,1,1,60,200,0,1
78,70,世田谷区,4,4,3,1,1,1,60,200,1,0
73,100,世田谷区,6,5,2,1,1,1,60,200,0,0
58,70,世田谷区,18,8,2,1,1,1,50,100,0,0
90,90,世田谷区,4,4,3,1,1,1,60,200,0,0
84,55,世田谷区,10,2,1,1,1,1,80,300,0,1
110,70,世田谷区,6,8,3,1,1,1,50,100,0,1
74,70,世田谷区,8,4,3,1,1,1,50,100,0,1
62,45,世田谷区,20,2,2,1,1,1,60,200,0,1
80,65,世田谷区,14,6,3,1,1,1,60,200,0,0
110,105,世田谷区,22,4,3,1,1,1,60,200,1,0
56,35,世田谷区,19,2,1,1,0,0,80,600,1,1
35,25,世田谷区,6,7,1,1,0,0,60,200,0,1
40,60,世田谷区,51,10,3,1,1,1,80,500,0,1
100,55,世田谷区,17,10,2,1,1,1,60,300,1,1
48,40,世田谷区,19,12,1,1,1,1,80,300,0,1
13,15,世田谷区,39,11,1,1,0,0,60,300,0,1
54,50,世田谷区,39,9,2,1,1,1,80,500,0,1
8.3,15,世田谷区,40,2,1,1,0,0,80,300,0,1
43,50,世田谷区,53,11,2,1,1,1,80,300,1,1
21,20,世田谷区,21,9,1,1,0,0,80,500,0,1
9,15,世田谷区,33,6,1,1,0,0,60,200,0,1
61,50,世田谷区,21,2,1,1,1,1,80,600,0,1
29,20,世田谷区,21,2,1,1,1,0,80,600,0,1
85,80,世田谷区,15,12,3,1,1,1,60,300,0,0
140,105,世田谷区,9,8,3,1,1,1,60,200,0,0
23,20,世田谷区,16,2,1,1,0,0,80,600,0,0
81,90,世田谷区,15,12,3,1,1,1,60,300,0,0
19,35,世田谷区,48,11,3,1,1,1,80,300,0,0
37,40,世田谷区,44,2,1,1,0,0,80,600,1,0
58,50,世田谷区,16,9,2,1,1,1,60,300,1,0
140,105,世田谷区,9,8,3,1,1,1,60,200,0,0
51,60,世田谷区,24,6,3,1,1,1,60,200,0,0
27,50,世田谷区,34,9,2,1,1,1,80,500,0,0
35,50,世田谷区,34,9,2,1,1,1,80,500,0,0
93,100,世田谷区,32,9,3,1,1,1,60,300,1,0
70,50,世田谷区,5,6,2,1,1,1,80,300,0,0
34,40,世田谷区,41,8,1,1,1,1,80,500,0,0
48,35,世田谷区,6,9,2,1,1,1,60,150,0,0
20,30,世田谷区,24,6,1,1,1,0,60,200,0,0
55,65,世田谷区,9,15,2,1,1,1,50,150,0,0
30,50,世田谷区,53,9,2,1,1,1,60,200,0,1
69,50,世田谷区,6,16,2,1,1,1,60,200,0,1
21,20,世田谷区,25,9,1,1,0,0,60,200,1,1
42,55,世田谷区,34,10,2,1,1,1,60,200,0,0
60,65,世田谷区,6,9,2,1,1,1,60,200,0,0
45,45,世田谷区,33,15,2,1,1,1,60,150,0,1
110,95,世田谷区,37,14,3,1,1,1,60,200,0,1
95,70,世田谷区,8,12,2,1,1,1,60,200,0,1
27,20,世田谷区,20,9,1,1,0,0,80,300,0,1
33,50,世田谷区,39,8,3,1,1,1,80,300,1,1
21,20,世田谷区,12,9,1,1,0,0,80,300,0,1
49,50,世田谷区,8,9,2,1,1,1,60,300,0,0
34,45,世田谷区,38,15,1,1,1,1,60,200,0,1
120,95,世田谷区,15,15,4,1,1,1,60,200,0,1
78,70,世田谷区,20,9,2,1,1,1,60,200,0,1
85,65,世田谷区,5,10,2,1,1,1,50,100,0,1
140,105,世田谷区,26,8,3,1,1,1,50,100,0,1
180,90,世田谷区,3,2,3,1,1,1,60,200,0,1
110,90,世田谷区,26,8,3,1,1,1,50,100,0,1
97,80,世田谷区,20,9,3,1,1,1,60,200,0,1
85,80,世田谷区,7,5,2,1,1,1,40,80,0,0
62,90,世田谷区,16,18,3,1,1,1,50,150,0,0
63,70,世田谷区,10,15,3,1,1,1,60,200,0,0
80,90,世田谷区,21,7,3,1,1,1,60,200,1,0
56,75,世田谷区,25,11,3,1,1,1,60,200,1,0
54,80,世田谷区,36,13,2,1,1,1,60,200,0,0
30,25,世田谷区,6,8,1,1,0,0,80,300,0,1
15,20,世田谷区,23,5,1,1,0,0,80,300,1,0
38,60,世田谷区,53,15,1,1,1,1,60,200,0,1
25,20,世田谷区,20,15,1,1,0,0,80,300,0,1
90,65,世田谷区,22,9,3,1,1,1,80,300,1,1
94,65,世田谷区,9,11,3,1,1,1,60,200,0,1
17,20,世田谷区,22,9,1,1,0,0,60,300,1,0
17,20,世田谷区,15,15,1,1,0,0,80,300,0,0
37,50,世田谷区,22,10,2,1,1,1,80,300,0,0
80,70,世田谷区,20,5,3,1,1,1,60,200,0,1
40,45,世田谷区,40,2,2,1,1,1,80,300,1,1
38,45,世田谷区,40,2,1,1,1,1,80,300,1,1
45,50,世田谷区,39,8,2,1,1,1,60,200,1,1
12,15,世田谷区,38,6,1,1,0,0,60,200,0,1
32,45,世田谷区,53,2,2,1,1,1,60,200,0,1
47,55,世田谷区,17,2,1,1,1,1,80,300,1,0
25,50,世田谷区,30,5,2,1,1,0,80,300,0,0
25,30,世田谷区,17,1,1,1,0,0,80,300,0,0
16,15,世田谷区,27,2,1,1,0,0,80,300,0,0
28,45,世田谷区,50,1,1,1,1,1,60,200,0,0
22,45,世田谷区,50,1,2,1,1,1,60,200,1,0
72,75,世田谷区,52,1,2,1,1,1,60,200,1,1
35,70,世田谷区,36,4,2,1,1,1,60,150,0,1
40,60,世田谷区,44,3,2,1,1,1,60,200,1,0
68,70,世田谷区,14,9,1,1,1,1,60,150,0,0
84,85,世田谷区,14,9,2,1,1,1,60,150,0,0
120,105,世田谷区,20,6,4,1,1,1,60,150,0,1
9,15,世田谷区,35,4,1,1,0,0,60,150,1,0
5,15,世田谷区,35,4,1,1,0,0,60,150,0,0
170,105,世田谷区,20,8,3,1,1,1,50,150,0,1
230,105,世田谷区,10,7,3,1,1,1,60,150,0,0
34,50,世田谷区,12,9,2,1,1,1,50,150,0,0
87,85,世田谷区,21,6,3,1,1,1,50,150,0,0
150,80,世田谷区,12,12,3,1,1,1,60,200,0,1
25,20,世田谷区,20,6,1,1,0,0,80,300,0,1
26,20,世田谷区,20,6,1,1,0,0,80,300,0,1
82,60,世田谷区,6,6,2,1,1,1,50,150,1,1
23,20,世田谷区,20,6,1,1,0,0,80,300,0,1
26,20,世田谷区,15,6,1,1,0,0,80,300,0,0
40,40,世田谷区,12,11,1,1,0,0,60,200,0,0
26,20,世田谷区,15,6,1,1,0,0,80,300,1,0
58,65,世田谷区,13,10,3,1,1,1,60,300,0,0
13,15,世田谷区,40,2,1,1,0,0,60,200,0,1
75,55,世田谷区,13,3,2,1,1,1,80,500,0,1
210,95,世田谷区,16,10,2,1,1,1,60,200,0,1
14,15,世田谷区,37,11,1,1,0,0,60,200,1,1
15,20,世田谷区,40,7,1,1,0,0,80,500,0,1
31,20,世田谷区,19,6,1,1,1,0,80,600,0,1
75,65,世田谷区,50,2,2,1,1,1,60,200,1,1
8,15,世田谷区,40,2,1,1,0,0,60,200,0,1
40,40,世田谷区,46,6,1,1,1,1,80,500,1,1
31,25,世田谷区,13,11,1,1,0,0,60,200,0,1
20,20,世田谷区,26,4,1,1,0,0,80,200,0,1
62,60,世田谷区,50,2,2,1,1,1,60,200,0,1
30,20,世田谷区,14,3,1,1,0,0,80,500,0,1
53,60,世田谷区,50,2,3,1,1,1,60,200,0,1
250,105,世田谷区,16,10,3,1,1,1,60,200,0,1
55,50,世田谷区,9,4,1,1,1,1,80,500,0,0
14,15,世田谷区,35,7,1,1,0,0,80,500,1,0
21,20,世田谷区,27,4,1,1,0,0,80,600,0,0
17,20,世田谷区,25,11,1,1,0,0,60,200,1,0
25,20,世田谷区,14,6,1,1,0,0,80,600,0,0
68,65,世田谷区,13,9,2,1,1,1,60,300,1,0
36,60,世田谷区,45,2,3,1,1,1,80,300,0,0
12,20,世田谷区,35,5,1,0,0,0,80,500,0,0
180,105,世田谷区,11,10,3,1,1,1,60,200,0,0
12,15,世田谷区,35,2,1,1,0,0,60,200,1,0
38,35,世田谷区,19,1,1,1,1,1,80,500,0,0
32,60,世田谷区,45,2,2,1,1,1,60,200,0,0
62,85,世田谷区,23,7,3,1,1,1,60,150,0,0
56,60,世田谷区,3,7,3,1,1,1,60,200,0,0
31,25,世田谷区,10,1,1,1,0,0,80,300,0,1
38,40,世田谷区,29,3,1,1,1,1,60,150,1,1
13,15,世田谷区,28,2,1,1,0,0,80,300,0,0
13,15,世田谷区,28,2,1,1,0,0,80,300,0,0
38,40,世田谷区,24,2,1,1,1,1,60,150,1,0
36,30,世田谷区,16,12,1,1,1,0,60,200,1,1
110,75,世田谷区,18,5,3,1,1,1,60,150,0,1
11,15,世田谷区,40,9,1,1,0,0,60,300,0,1
45,40,世田谷区,5,7,1,1,1,1,60,300,0,1
28,25,世田谷区,9,4,1,1,0,0,60,300,0,0
78,75,世田谷区,22,13,2,1,1,1,50,100,0,1
13,15,世田谷区,38,8,1,0,0,0,60,200,0,1
140,70,世田谷区,19,1,2,1,1,1,80,500,0,1
70,40,世田谷区,14,6,1,1,1,1,60,200,0,1
200,85,世田谷区,14,6,3,1,1,1,60,200,0,1
13,15,世田谷区,38,8,1,1,0,0,60,200,1,1
72,50,世田谷区,14,6,1,1,1,1,60,200,0,1
73,70,世田谷区,22,13,2,1,1,1,50,100,0,1
94,55,世田谷区,14,8,1,1,1,1,60,200,0,1
48,40,世田谷区,3,9,1,1,1,1,60,200,0,0
86,70,世田谷区,9,6,2,1,1,1,60,200,0,0
87,65,世田谷区,9,6,2,1,1,1,60,200,0,0
86,70,世田谷区,9,8,2,1,1,1,60,200,0,0
34,30,世田谷区,12,10,1,1,1,0,50,100,1,0
160,90,世田谷区,9,8,3,1,1,1,60,200,0,0
37,30,世田谷区,22,2,1,1,1,0,60,150,0,1
68,65,世田谷区,22,3,2,1,1,1,60,150,0,1
37,35,世田谷区,20,7,1,1,1,1,80,300,0,1
29,25,世田谷区,7,9,1,1,0,0,60,300,0,1
29,25,世田谷区,2,9,1,1,0,0,60,300,0,0
23,20,世田谷区,10,8,1,1,1,0,80,300,1,0
62,75,世田谷区,17,8,2,1,1,1,60,300,0,0
61,75,世田谷区,17,3,3,1,1,1,60,200,0,0
59,70,世田谷区,3,18,3,1,1,1,60,200,0,1
48,50,世田谷区,28,19,1,1,1,1,60,200,1,1
36,65,世田谷区,29,16,3,1,1,1,50,200,0,1
46,75,世田谷区,17,16,3,1,1,1,60,200,1,1
40,55,世田谷区,29,16,3,1,1,1,60,200,1,1
24,45,世田谷区,40,19,1,1,1,1,60,200,1,0
25,50,世田谷区,40,19,2,1,1,1,60,200,1,0
6.7,15,世田谷区,28,19,1,1,0,0,60,200,0,0
7.3,15,世田谷区,28,19,1,1,0,0,60,200,0,0
87,70,世田谷区,15,13,3,1,1,1,60,200,1,1
78,90,世田谷区,22,9,3,1,1,1,60,200,0,1
38,65,世田谷区,28,9,2,1,1,1,60,150,1,0
67,70,世田谷区,19,18,3,1,1,1,60,200,0,1
72,75,世田谷区,19,17,2,1,1,1,60,200,0,1
100,85,世田谷区,19,18,4,1,1,1,60,200,0,1
68,65,世田谷区,7,19,3,1,1,1,60,200,0,1
54,70,世田谷区,13,17,2,1,1,1,60,200,0,0
46,55,世田谷区,17,19,2,1,1,1,60,300,1,1
80,70,世田谷区,15,11,3,1,1,1,60,200,0,1
40,55,世田谷区,40,10,2,1,1,1,60,150,1,1
46,70,世田谷区,15,11,3,1,1,1,60,300,1,0
15,15,世田谷区,20,11,1,1,0,0,60,300,0,0
20,15,世田谷区,15,10,1,1,0,0,60,300,0,0
59,70,世田谷区,10,11,3,1,1,1,60,200,0,0
33,60,世田谷区,17,17,3,1,1,1,60,200,0,0
57,75,世田谷区,10,11,3,1,1,1,60,200,0,0
51,70,世田谷区,10,11,2,1,1,1,60,200,0,0
41,70,世田谷区,15,11,2,1,1,1,60,300,0,0
48,85,世田谷区,46,18,3,1,1,1,60,300,1,1
42,65,世田谷区,12,19,3,1,1,1,60,200,0,0
53,65,世田谷区,45,12,3,1,1,1,60,200,0,1
37,55,世田谷区,27,8,2,1,1,1,80,300,0,1
130,105,世田谷区,18,10,3,1,1,1,60,200,1,0
75,80,世田谷区,7,8,3,1,1,1,60,200,0,0
12,30,世田谷区,47,13,2,1,1,0,60,200,0,1
100,70,世田谷区,14,8,2,1,1,1,60,200,0,1
120,100,世田谷区,22,8,3,1,1,1,60,200,0,1
73,65,世田谷区,24,10,2,1,1,1,60,200,0,1
60,55,世田谷区,28,9,2,1,1,1,60,200,1,1
130,85,世田谷区,11,11,4,1,1,1,60,200,1,1
37,40,世田谷区,29,13,2,1,1,0,60,200,1,1
91,80,世田谷区,24,10,2,1,1,1,60,200,0,1
130,65,世田谷区,5,11,3,1,1,1,60,200,0,1
61,65,世田谷区,24,10,2,1,1,1,60,200,0,0
73,80,世田谷区,19,11,3,1,1,1,60,150,1,0
61,65,世田谷区,22,10,2,1,1,1,60,200,0,0
36,50,世田谷区,20,7,2,1,1,1,60,200,1,0
130,95,世田谷区,3,10,3,1,1,1,60,200,0,0
70,80,世田谷区,17,8,2,1,1,1,60,200,0,0
19,30,世田谷区,34,18,1,1,1,0,60,200,1,0
55,65,世田谷区,6,11,2,1,1,1,60,200,0,0
46,50,世田谷区,34,10,2,1,1,1,60,200,1,0
62,70,世田谷区,19,10,3,1,1,1,60,200,0,0
61,70,世田谷区,19,6,3,1,1,1,60,150,0,0
70,90,世田谷区,19,6,3,1,1,1,60,150,0,0
55,70,世田谷区,18,10,3,1,1,1,60,200,0,0
58,65,世田谷区,18,10,3,1,1,1,60,200,0,0
87,70,世田谷区,17,8,2,1,1,1,60,300,1,1
59,55,世田谷区,7,13,1,1,1,1,60,150,0,1
55,55,世田谷区,26,2,2,1,1,1,80,300,0,1
51,55,世田谷区,29,5,1,1,1,1,60,200,0,1
60,60,世田谷区,12,14,2,1,1,1,60,150,1,1
60,75,世田谷区,32,3,3,1,1,1,80,300,0,1
75,65,世田谷区,30,14,3,1,1,1,60,200,1,1
93,65,世田谷区,13,10,2,1,1,1,60,300,1,1
73,70,世田谷区,9,15,2,1,1,1,60,200,0,0
69,75,世田谷区,15,13,3,1,1,1,60,200,0,0
60,80,世田谷区,20,13,3,1,1,1,50,100,0,0
70,65,世田谷区,8,10,2,1,1,1,60,300,0,0
37,35,世田谷区,15,3,1,1,1,1,80,300,0,0
63,65,世田谷区,12,8,2,1,1,1,60,300,0,0
89,80,世田谷区,8,10,3,1,1,1,60,300,1,0
63,80,世田谷区,26,14,3,1,1,1,60,300,0,1
45,30,世田谷区,12,6,1,1,1,1,60,150,0,0
60,65,世田谷区,19,11,3,1,1,1,50,100,0,0
9.6,15,世田谷区,36,9,1,1,0,0,80,300,0,1
75,80,世田谷区,27,12,3,1,1,1,60,150,0,1
75,65,世田谷区,29,13,3,1,1,1,60,200,1,1
49,60,世田谷区,24,2,3,1,1,1,60,300,0,0
68,75,世田谷区,18,10,3,1,1,1,60,200,0,0
53,80,世田谷区,22,12,3,1,1,1,60,150,0,0
91,60,世田谷区,8,11,3,1,1,1,80,200,1,1
49,75,世田谷区,14,13,2,1,1,1,60,200,0,0
57,85,世田谷区,14,13,3,1,1,1,60,200,0,0
62,85,世田谷区,21,10,4,1,1,1,60,200,1,0
45,60,世田谷区,19,13,2,1,1,1,40,80,0,0
95,95,世田谷区,18,15,3,1,1,1,50,150,0,1
73,65,世田谷区,6,12,3,1,1,1,60,200,0,0
26,25,世田谷区,7,14,1,1,0,0,60,300,0,0
83,75,世田谷区,6,12,3,1,1,1,60,200,0,0
96,100,世田谷区,16,13,3,1,1,1,60,150,1,0
30,25,世田谷区,11,8,1,1,0,0,80,300,0,1
34,40,世田谷区,39,6,1,0,0,0,80,500,0,1
29,25,世田谷区,11,8,1,1,0,0,80,300,1,1
