Tenure,Distance,Kenpei,Youseki,Reform,E_Size,E_Tenure,E_Distance,E_Kenpei,E_Youseki,E_Reform,Size,Hat_B,Hat_Y_D1,Hat_B_OLS,Hat_Y_OLS
20,15,60,400,0,49.41569282136894,18.81636060100167,6.175292153589315,70.85141903171954,450.7512520868114,0.22203672787979958,66,32.30382775191924,103.12401004418402,86.48403616208532,86.48403616208532
20,15,60,400,0,47.322314049586765,20.6099173553719,7.482644628099178,67.23966942148759,285.6198347107438,0.26115702479338837,66,14.991136253790964,42.403128943709014,64.01634139179802,64.01634139179802
20,15,60,400,0,49.41569282136894,18.81636060100167,6.175292153589315,70.85141903171954,450.7512520868114,0.22203672787979958,67,32.97594338741981,105.32587746251139,88.05311270340107,88.05311270340107
20,15,60,400,0,47.322314049586765,20.6099173553719,7.482644628099178,67.23966942148759,285.6198347107438,0.26115702479338837,67,15.663251889291528,42.9929605910511,65.58541793311377,65.58541793311377
20,15,60,400,0,49.41569282136894,18.81636060100167,6.175292153589315,70.85141903171954,450.7512520868114,0.22203672787979958,68,35.30952854530183,109.63111241166317,89.62218924471682,89.62218924471682
20,15,60,400,0,47.322314049586765,20.6099173553719,7.482644628099178,67.23966942148759,285.6198347107438,0.26115702479338837,68,17.83315856865649,45.608439356832456,67.15449447442953,67.15449447442953
20,15,60,400,0,49.41569282136894,18.81636060100167,6.175292153589315,70.85141903171954,450.7512520868114,0.22203672787979958,69,36.02496008155527,111.83297982999052,91.19126578603257,91.19126578603257
20,15,60,400,0,47.322314049586765,20.6099173553719,7.482644628099178,67.23966942148759,285.6198347107438,0.26115702479338837,69,18.548590104909916,46.19827100417453,68.72357101574528,68.72357101574528
20,15,60,400,0,49.41569282136894,18.81636060100167,6.175292153589315,70.85141903171954,450.7512520868114,0.22203672787979958,70,36.7626869568689,114.03484724831787,92.76034232734833,92.76034232734833
20,15,60,400,0,47.322314049586765,20.6099173553719,7.482644628099178,67.23966942148759,285.6198347107438,0.26115702479338837,70,19.286316980223553,46.788102651516624,70.29264755706103,70.29264755706103
20,15,60,400,0,49.41569282136894,18.81636060100167,6.175292153589315,70.85141903171954,450.7512520868114,0.22203672787979958,71,37.68210449842677,116.40105539880251,94.32941886866408,94.32941886866408
20,15,60,400,0,47.322314049586765,20.6099173553719,7.482644628099178,67.23966942148759,285.6198347107438,0.26115702479338837,71,20.02433226155096,47.558737435058134,71.86172409837677,71.86172409837677
20,15,60,400,0,49.41569282136894,18.81636060100167,6.175292153589315,70.85141903171954,450.7512520868114,0.22203672787979958,72,38.46517807785774,118.76726354928716,95.89849540997983,95.89849540997983
20,15,60,400,0,47.322314049586765,20.6099173553719,7.482644628099178,67.23966942148759,285.6198347107438,0.26115702479338837,72,20.80740584098192,48.3129098145575,73.43080063969252,73.43080063969252
20,15,60,400,0,49.41569282136894,18.81636060100167,6.175292153589315,70.85141903171954,450.7512520868114,0.22203672787979958,73,39.62833272291623,121.30299820889181,97.46757195129557,97.46757195129557
20,15,60,400,0,47.322314049586765,20.6099173553719,7.482644628099178,67.23966942148759,285.6198347107438,0.26115702479338837,73,21.973599798381553,49.496919300477316,74.99987718100827,74.99987718100827
